symbol,cik,fiscal_year,shares_outstanding,shares_source_url,market_cap,marketcap_source_url
MOLX,0000067472,2012,,https://www.sec.gov/Archives/edgar/data/67472/000119312512346793/0001193125-12-346793-index.htm,2287708270,https://finance.yahoo.com/quote/MOLX/history (month-end close 2012-06-01) x shares
MOLX,0000067472,2011,,https://www.sec.gov/Archives/edgar/data/67472/000095012311073357/0000950123-11-073357-index.htm,2462583202,https://finance.yahoo.com/quote/MOLX/history (month-end close 2011-06-01) x shares
MOS,0001285785,2025,,https://www.sec.gov/Archives/edgar/data/1285785/000128578526000017/0001285785-26-000017-index.htm,7648701714,https://finance.yahoo.com/quote/MOS/history (month-end close 2025-12-01) x shares
MPC,0001510295,2025,,https://www.sec.gov/Archives/edgar/data/1510295/000151029526000009/0001510295-26-000009-index.htm,47933594310,https://finance.yahoo.com/quote/MPC/history (month-end close 2025-12-01) x shares
MPWR,0001280452,2025,,https://www.sec.gov/Archives/edgar/data/1280452/000143774926006113/0001437749-26-006113-index.htm,44518589760,https://finance.yahoo.com/quote/MPWR/history (month-end close 2025-12-01) x shares
MRK,0000310158,2025,,https://www.sec.gov/Archives/edgar/data/310158/000031015826000063/0000310158-26-000063-index.htm,260243987517,https://finance.yahoo.com/quote/MRK/history (month-end close 2025-12-01) x shares
MRNA,0001682852,2025,,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000033/0001682852-26-000033-index.htm,11646763523,https://finance.yahoo.com/quote/MRNA/history (month-end close 2025-12-01) x shares
MRSH,0000062709,2025,,https://www.sec.gov/Archives/edgar/data/62709/000006270926000022/0000062709-26-000022-index.htm,89814733485,https://finance.yahoo.com/quote/MRSH/history (month-end close 2025-12-01) x shares
MS,0000895421,2025,,https://www.sec.gov/Archives/edgar/data/895421/000089542126000086/0000895421-26-000086-index.htm,281892820433,https://finance.yahoo.com/quote/MS/history (month-end close 2025-12-01) x shares
MSCI,0001408198,2025,,https://www.sec.gov/Archives/edgar/data/1408198/000140819826000011/0001408198-26-000011-index.htm,42154260682,https://finance.yahoo.com/quote/MSCI/history (month-end close 2025-12-01) x shares
MSFT,0000789019,2025,,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/0000950170-25-100235-index.htm,3697331315799,https://finance.yahoo.com/quote/MSFT/history (month-end close 2025-06-01) x shares
MSI,0000068505,2025,,https://www.sec.gov/Archives/edgar/data/68505/000006850526000010/0000068505-26-000010-index.htm,63500375361,https://finance.yahoo.com/quote/MSI/history (month-end close 2025-12-01) x shares
MTB,0000036270,2025,,https://www.sec.gov/Archives/edgar/data/36270/000003627026000010/0000036270-26-000010-index.htm,30020570136,https://finance.yahoo.com/quote/MTB/history (month-end close 2025-12-01) x shares
MTCH,0000891103,2025,,https://www.sec.gov/Archives/edgar/data/891103/000089110326000025/0000891103-26-000025-index.htm,7512090375,https://finance.yahoo.com/quote/MTCH/history (month-end close 2025-12-01) x shares
MTD,0001037646,2025,,https://www.sec.gov/Archives/edgar/data/1037646/000103764626000011/0001037646-26-000011-index.htm,28337259107,https://finance.yahoo.com/quote/MTD/history (month-end close 2025-12-01) x shares
MTG,0000876437,2025,,https://www.sec.gov/Archives/edgar/data/876437/000087643726000010/0000876437-26-000010-index.htm,6280937032,https://finance.yahoo.com/quote/MTG/history (month-end close 2025-12-01) x shares
MTW,0000061986,2025,,https://www.sec.gov/Archives/edgar/data/61986/000119312526057356/0001193125-26-057356-index.htm,425326274,https://finance.yahoo.com/quote/MTW/history (month-end close 2025-12-01) x shares
MU,0000723125,2025,,https://www.sec.gov/Archives/edgar/data/723125/000072312525000028/0000723125-25-000028-index.htm,133584685223,https://finance.yahoo.com/quote/MU/history (month-end close 2025-08-01) x shares
MUR,0000717423,2025,,https://www.sec.gov/Archives/edgar/data/717423/000162828026011709/0001628280-26-011709-index.htm,4463448500,https://finance.yahoo.com/quote/MUR/history (month-end close 2025-12-01) x shares
NAVI,0001593538,2025,,https://www.sec.gov/Archives/edgar/data/1593538/000119312526076753/0001193125-26-076753-index.htm,1236165684,https://finance.yahoo.com/quote/NAVI/history (month-end close 2025-12-01) x shares
NBR,0001163739,2025,,https://www.sec.gov/Archives/edgar/data/1163739/000110465926014997/0001104659-26-014997-index.htm,859811655,https://finance.yahoo.com/quote/NBR/history (month-end close 2025-12-01) x shares
NCLH,0001513761,2025,,https://www.sec.gov/Archives/edgar/data/1513761/000110465926022067/0001104659-26-022067-index.htm,10167778568,https://finance.yahoo.com/quote/NCLH/history (month-end close 2025-12-01) x shares
NDAQ,0001120193,2025,,https://www.sec.gov/Archives/edgar/data/1120193/000162828026007703/0001628280-26-007703-index.htm,55212950172,https://finance.yahoo.com/quote/NDAQ/history (month-end close 2025-12-01) x shares
NDSN,0000072331,2025,,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/0000072331-25-000144-index.htm,12948264366,https://finance.yahoo.com/quote/NDSN/history (month-end close 2025-10-01) x shares
NE,0001895262,2025,,https://www.sec.gov/Archives/edgar/data/1895262/000189526226000076/0001895262-26-000076-index.htm,4495734483,https://finance.yahoo.com/quote/NE/history (month-end close 2025-12-01) x shares
NEE,0000753308,2025,,https://www.sec.gov/Archives/edgar/data/753308/000075330826000015/0000753308-26-000015-index.htm,167265140727,https://finance.yahoo.com/quote/NEE/history (month-end close 2025-12-01) x shares
NEM,0001164727,2025,,https://www.sec.gov/Archives/edgar/data/1164727/000116472726000010/0001164727-26-000010-index.htm,108624238408,https://finance.yahoo.com/quote/NEM/history (month-end close 2025-12-01) x shares
NFLX,0001065280,2025,,https://www.sec.gov/Archives/edgar/data/1065280/000106528026000034/0001065280-26-000034-index.htm,395869932204,https://finance.yahoo.com/quote/NFLX/history (month-end close 2025-12-01) x shares
NI,0001111711,2025,,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000027/0001111711-26-000027-index.htm,19983544418,https://finance.yahoo.com/quote/NI/history (month-end close 2025-12-01) x shares
NKTR,0000906709,2025,,https://www.sec.gov/Archives/edgar/data/906709/000119312526104547/0001193125-26-104547-index.htm,1212927041,https://finance.yahoo.com/quote/NKTR/history (month-end close 2025-12-01) x shares
NOC,0001133421,2025,,https://www.sec.gov/Archives/edgar/data/1133421/000113342126000003/0001133421-26-000003-index.htm,80925130629,https://finance.yahoo.com/quote/NOC/history (month-end close 2025-12-01) x shares
NOV,0001021860,2025,,https://www.sec.gov/Archives/edgar/data/1021860/000119312526048350/0001193125-26-048350-index.htm,5633123064,https://finance.yahoo.com/quote/NOV/history (month-end close 2025-12-01) x shares
NOW,0001373715,2025,,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/0001373715-26-000007-index.htm,160236742554,https://finance.yahoo.com/quote/NOW/history (month-end close 2025-12-01) x shares
NRG,0001013871,2025,,https://www.sec.gov/Archives/edgar/data/1013871/000101387126000004/0001013871-26-000004-index.htm,34185253127,https://finance.yahoo.com/quote/NRG/history (month-end close 2025-12-01) x shares
NSC,0000702165,2025,,https://www.sec.gov/Archives/edgar/data/702165/000162828026006268/0001628280-26-006268-index.htm,64838435332,https://finance.yahoo.com/quote/NSC/history (month-end close 2025-12-01) x shares
NTAP,0001002047,2026,,https://www.sec.gov/Archives/edgar/data/1002047/000119312526259683/0001193125-26-259683-index.htm,21702049656,https://finance.yahoo.com/quote/NTAP/history (month-end close 2026-04-01) x shares
NTAP,0001002047,2025,,https://www.sec.gov/Archives/edgar/data/1002047/000095017025083705/0000950170-25-083705-index.htm,17982863040,https://finance.yahoo.com/quote/NTAP/history (month-end close 2025-04-01) x shares
NTRS,0000073124,2025,,https://www.sec.gov/Archives/edgar/data/73124/000007312426000016/0000073124-26-000016-index.htm,25382218931,https://finance.yahoo.com/quote/NTRS/history (month-end close 2025-12-01) x shares
NUE,0000073309,2025,,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/0001193125-26-071575-index.htm,37152317592,https://finance.yahoo.com/quote/NUE/history (month-end close 2025-12-01) x shares
NVDA,0001045810,2025,,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000023/0001045810-25-000023-index.htm,2929707992554,https://finance.yahoo.com/quote/NVDA/history (month-end close 2025-01-01) x shares
NVDA,0001045810,2026,,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/0001045810-26-000021-index.htm,4644459118652,https://finance.yahoo.com/quote/NVDA/history (month-end close 2026-01-01) x shares
NVR,0000906163,2025,,https://www.sec.gov/Archives/edgar/data/906163/000090616326000018/0000906163-26-000018-index.htm,20374249170,https://finance.yahoo.com/quote/NVR/history (month-end close 2025-12-01) x shares
NWL,0000814453,2025,,https://www.sec.gov/Archives/edgar/data/814453/000081445326000008/0000814453-26-000008-index.htm,1559424012,https://finance.yahoo.com/quote/NWL/history (month-end close 2025-12-01) x shares
NXPI,0001413447,2025,,https://www.sec.gov/Archives/edgar/data/1413447/000141344726000008/0001413447-26-000008-index.htm,54849508319,https://finance.yahoo.com/quote/NXPI/history (month-end close 2025-12-01) x shares
O,0000726728,2025,,https://www.sec.gov/Archives/edgar/data/726728/000072672826000011/0000726728-26-000011-index.htm,52561654093,https://finance.yahoo.com/quote/O/history (month-end close 2025-12-01) x shares
ODFL,0000878927,2025,,https://www.sec.gov/Archives/edgar/data/878927/000119312526067161/0001193125-26-067161-index.htm,32681137695,https://finance.yahoo.com/quote/ODFL/history (month-end close 2025-12-01) x shares
OGN,0001821825,2025,,https://www.sec.gov/Archives/edgar/data/1821825/000162828026011125/0001628280-26-011125-index.htm,1866463230,https://finance.yahoo.com/quote/OGN/history (month-end close 2025-12-01) x shares
OI,0000812074,2025,,https://www.sec.gov/Archives/edgar/data/812074/000110465926014319/0001104659-26-014319-index.htm,2248857384,https://finance.yahoo.com/quote/OI/history (month-end close 2025-12-01) x shares
OKE,0001039684,2025,,https://www.sec.gov/Archives/edgar/data/1039684/000103968426000006/0001039684-26-000006-index.htm,46289097099,https://finance.yahoo.com/quote/OKE/history (month-end close 2025-12-01) x shares
OM,0001484612,2025,,https://www.sec.gov/Archives/edgar/data/1484612/000119312526051278/0001193125-26-051278-index.htm,67936133,https://finance.yahoo.com/quote/OM/history (month-end close 2025-12-01) x shares
OMC,0000029989,2025,,https://www.sec.gov/Archives/edgar/data/29989/000002998926000006/0000029989-26-000006-index.htm,25059659778,https://finance.yahoo.com/quote/OMC/history (month-end close 2025-12-01) x shares
ON,0001097864,2025,,https://www.sec.gov/Archives/edgar/data/1097864/000109786426000006/0001097864-26-000006-index.htm,21336212301,https://finance.yahoo.com/quote/ON/history (month-end close 2025-12-01) x shares
ORCL,0001341439,2025,,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/0000950170-25-087926-index.htm,464946123061,https://finance.yahoo.com/quote/ORCL/history (month-end close 2025-05-01) x shares
ORCL,0001341439,2026,,https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/0001193125-26-277521-index.htm,650352738864,https://finance.yahoo.com/quote/ORCL/history (month-end close 2026-05-01) x shares
ORLY,0000898173,2025,,https://www.sec.gov/Archives/edgar/data/898173/000089817326000009/0000898173-26-000009-index.htm,76478401603,https://finance.yahoo.com/quote/ORLY/history (month-end close 2025-12-01) x shares
OTIS,0001781335,2025,,https://www.sec.gov/Archives/edgar/data/1781335/000178133526000011/0001781335-26-000011-index.htm,33954758928,https://finance.yahoo.com/quote/OTIS/history (month-end close 2025-12-01) x shares
OXY,0000797468,2025,,https://www.sec.gov/Archives/edgar/data/797468/000162828026009059/0001628280-26-009059-index.htm,40555283841,https://finance.yahoo.com/quote/OXY/history (month-end close 2025-12-01) x shares
PANW,0001327567,2025,,https://www.sec.gov/Archives/edgar/data/1327567/000132756725000027/0001327567-25-000027-index.htm,116121044083,https://finance.yahoo.com/quote/PANW/history (month-end close 2025-07-01) x shares
PAYC,0001590955,2025,,https://www.sec.gov/Archives/edgar/data/1590955/000119312526059372/0001193125-26-059372-index.htm,8649279491,https://finance.yahoo.com/quote/PAYC/history (month-end close 2025-12-01) x shares
PAYX,0000723531,2025,,https://www.sec.gov/Archives/edgar/data/723531/000095017025095300/0000950170-25-095300-index.htm,56886111936,https://finance.yahoo.com/quote/PAYX/history (month-end close 2025-05-01) x shares
PBG,0001076405,2009,,https://www.sec.gov/Archives/edgar/data/1076405/000095012310015187/0000950123-10-015187-index.htm,45069419166,https://finance.yahoo.com/quote/PBG/history (month-end close 2009-12-01) x shares
PBI,0000078814,2025,,https://www.sec.gov/Archives/edgar/data/78814/000162828026009650/0001628280-26-009650-index.htm,1584894272,https://finance.yahoo.com/quote/PBI/history (month-end close 2025-12-01) x shares
PCAR,0000075362,2025,,https://www.sec.gov/Archives/edgar/data/75362/000119312526057025/0001193125-26-057025-index.htm,57590701576,https://finance.yahoo.com/quote/PCAR/history (month-end close 2025-12-01) x shares
PCG,0001004980,2025,,https://www.sec.gov/Archives/edgar/data/1004980/000100498026000009/0001004980-26-000009-index.htm,42998683696,https://finance.yahoo.com/quote/PCG/history (month-end close 2025-12-01) x shares
PD,0001568100,2025,,https://www.sec.gov/Archives/edgar/data/1568100/000156810025000023/0001568100-25-000023-index.htm,1686884130,https://finance.yahoo.com/quote/PD/history (month-end close 2025-01-01) x shares
PD,0001568100,2026,,https://www.sec.gov/Archives/edgar/data/1568100/000156810026000012/0001568100-26-000012-index.htm,900782542,https://finance.yahoo.com/quote/PD/history (month-end close 2026-01-01) x shares
PEG,0000788784,2025,,https://www.sec.gov/Archives/edgar/data/788784/000119312526077446/0001193125-26-077446-index.htm,40048816295,https://finance.yahoo.com/quote/PEG/history (month-end close 2025-12-01) x shares
PENN,0000921738,2025,,https://www.sec.gov/Archives/edgar/data/921738/000092173826000008/0000921738-26-000008-index.htm,1969807527,https://finance.yahoo.com/quote/PENN/history (month-end close 2025-12-01) x shares
PEP,0000077476,2025,,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/0000077476-26-000007-index.htm,196141477926,https://finance.yahoo.com/quote/PEP/history (month-end close 2025-12-01) x shares
PFE,0000078003,2025,,https://www.sec.gov/Archives/edgar/data/78003/000007800326000026/0000078003-26-000026-index.htm,141588056863,https://finance.yahoo.com/quote/PFE/history (month-end close 2025-12-01) x shares
PFG,0001126328,2025,,https://www.sec.gov/Archives/edgar/data/1126328/000110465926017031/0001104659-26-017031-index.htm,19127027589,https://finance.yahoo.com/quote/PFG/history (month-end close 2025-12-01) x shares
PG,0000080424,2025,,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/0000080424-25-000076-index.htm,373186642624,https://finance.yahoo.com/quote/PG/history (month-end close 2025-06-01) x shares
PGR,0000080661,2025,,https://www.sec.gov/Archives/edgar/data/80661/000008066126000086/0000080661-26-000086-index.htm,133422595420,https://finance.yahoo.com/quote/PGR/history (month-end close 2025-12-01) x shares
PH,0000076334,2025,,https://www.sec.gov/Archives/edgar/data/76334/000007633425000035/0000076334-25-000035-index.htm,88483680393,https://finance.yahoo.com/quote/PH/history (month-end close 2025-06-01) x shares
PHM,0000822416,2025,,https://www.sec.gov/Archives/edgar/data/822416/000082241626000007/0000822416-26-000007-index.htm,22552368206,https://finance.yahoo.com/quote/PHM/history (month-end close 2025-12-01) x shares
PKG,0000075677,2025,,https://www.sec.gov/Archives/edgar/data/75677/000119312526074129/0001193125-26-074129-index.htm,18398477863459,https://finance.yahoo.com/quote/PKG/history (month-end close 2025-12-01) x shares
PLD,0001045609,2025,,https://www.sec.gov/Archives/edgar/data/1045609/000119312526051453/0001193125-26-051453-index.htm,118667505344,https://finance.yahoo.com/quote/PLD/history (month-end close 2025-12-01) x shares
PM,0001413329,2025,,https://www.sec.gov/Archives/edgar/data/1413329/000162828026005939/0001628280-26-005939-index.htm,249691394970,https://finance.yahoo.com/quote/PM/history (month-end close 2025-12-01) x shares
PMI,0002030617,2025,,https://www.sec.gov/Archives/edgar/data/2030617/000143774926010133/0001437749-26-010133-index.htm,6578121812,https://finance.yahoo.com/quote/PMI/history (month-end close 2025-12-01) x shares
PNC,0000713676,2025,,https://www.sec.gov/Archives/edgar/data/713676/000071367626000020/0000713676-26-000020-index.htm,84195611034,https://finance.yahoo.com/quote/PNC/history (month-end close 2025-12-01) x shares
PNR,0000077360,2025,,https://www.sec.gov/Archives/edgar/data/77360/000007736026000007/0000077360-26-000007-index.htm,16999366323,https://finance.yahoo.com/quote/PNR/history (month-end close 2025-12-01) x shares
PNW,0000764622,2025,,https://www.sec.gov/Archives/edgar/data/764622/000076462226000011/0000764622-26-000011-index.htm,10724307724,https://finance.yahoo.com/quote/PNW/history (month-end close 2025-12-01) x shares
PODD,0001145197,2025,,https://www.sec.gov/Archives/edgar/data/1145197/000114519726000028/0001145197-26-000028-index.htm,20009315148,https://finance.yahoo.com/quote/PODD/history (month-end close 2025-12-01) x shares
POOL,0000945841,2025,,https://www.sec.gov/Archives/edgar/data/945841/000119312526074833/0001193125-26-074833-index.htm,8415213825,https://finance.yahoo.com/quote/POOL/history (month-end close 2025-12-01) x shares
PPG,0000079879,2025,,https://www.sec.gov/Archives/edgar/data/79879/000007987926000046/0000079879-26-000046-index.htm,22899268192,https://finance.yahoo.com/quote/PPG/history (month-end close 2025-12-01) x shares
PPL,0000922224,2025,,https://www.sec.gov/Archives/edgar/data/922224/000092222426000008/0000922224-26-000008-index.htm,26310764200,https://finance.yahoo.com/quote/PPL/history (month-end close 2025-12-01) x shares
PRGO,0001585364,2025,,https://www.sec.gov/Archives/edgar/data/1585364/000158536426000009/0001585364-26-000009-index.htm,1916078990,https://finance.yahoo.com/quote/PRGO/history (month-end close 2025-12-01) x shares
PRU,0001137774,2009,,https://www.sec.gov/Archives/edgar/data/1137774/000119312510043048/0001193125-10-043048-index.htm,23038879223,https://finance.yahoo.com/quote/PRU/history (month-end close 2009-12-01) x shares
PRU,0001137774,2025,,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000048/0001137774-26-000048-index.htm,39282239044,https://finance.yahoo.com/quote/PRU/history (month-end close 2025-12-01) x shares
PSA,0001393311,2025,,https://www.sec.gov/Archives/edgar/data/1393311/000162828026007696/0001628280-26-007696-index.htm,45543922996,https://finance.yahoo.com/quote/PSA/history (month-end close 2025-12-01) x shares
PSKY,0002041610,2025,,https://www.sec.gov/Archives/edgar/data/2041610/000204161025000010/0002041610-25-000010-index.htm,13400,https://finance.yahoo.com/quote/PSKY/history (month-end close 2025-12-01) x shares
PSX,0001534701,2025,,https://www.sec.gov/Archives/edgar/data/1534701/000153470126000006/0001534701-26-000006-index.htm,51712005908,https://finance.yahoo.com/quote/PSX/history (month-end close 2025-12-01) x shares
PTC,0000857005,2025,,https://www.sec.gov/Archives/edgar/data/857005/000095017025015530/0000950170-25-015530-index.htm,24428086011,https://finance.yahoo.com/quote/PTC/history (month-end close 2025-09-01) x shares
PVH,0000078239,2025,,https://www.sec.gov/Archives/edgar/data/78239/000007823926000021/0000078239-26-000021-index.htm,3428534588,https://finance.yahoo.com/quote/PVH/history (month-end close 2025-02-01) x shares
PVH,0000078239,2026,,https://www.sec.gov/Archives/edgar/data/78239/000007823926000040/0000078239-26-000040-index.htm,3163015041,https://finance.yahoo.com/quote/PVH/history (month-end close 2026-02-01) x shares
PWR,0001050915,2025,,https://www.sec.gov/Archives/edgar/data/1050915/000105091526000006/0001050915-26-000006-index.htm,63148375416,https://finance.yahoo.com/quote/PWR/history (month-end close 2025-12-01) x shares
PYPL,0001633917,2025,,https://www.sec.gov/Archives/edgar/data/1633917/000163391726000024/0001633917-26-000024-index.htm,53748396945,https://finance.yahoo.com/quote/PYPL/history (month-end close 2025-12-01) x shares
Q,0002058873,2025,,https://www.sec.gov/Archives/edgar/data/2058873/000205887326000010/0002058873-26-000010-index.htm,17118650076,https://finance.yahoo.com/quote/Q/history (month-end close 2025-12-01) x shares
QCOM,0000804328,2025,,https://www.sec.gov/Archives/edgar/data/804328/000080432825000085/0000804328-25-000085-index.htm,178171560654,https://finance.yahoo.com/quote/QCOM/history (month-end close 2025-09-01) x shares
QRVO,0001604778,2026,,https://www.sec.gov/Archives/edgar/data/1604778/000162828026032873/0001628280-26-032873-index.htm,6812258424,https://finance.yahoo.com/quote/QRVO/history (month-end close 2026-03-01) x shares
QRVO,0001604778,2025,,https://www.sec.gov/Archives/edgar/data/1604778/000160477825000041/0001604778-25-000041-index.htm,6735953552,https://finance.yahoo.com/quote/QRVO/history (month-end close 2025-03-01) x shares
R,0000085961,2025,,https://www.sec.gov/Archives/edgar/data/85961/000008596126000007/0000085961-26-000007-index.htm,7545972549,https://finance.yahoo.com/quote/R/history (month-end close 2025-12-01) x shares
RAL,0002041385,2025,,https://www.sec.gov/Archives/edgar/data/2041385/000204138526000023/0002041385-26-000023-index.htm,5689603428,https://finance.yahoo.com/quote/RAL/history (month-end close 2025-12-01) x shares
RCL,0000884887,2025,,https://www.sec.gov/Archives/edgar/data/884887/000088488726000007/0000884887-26-000007-index.htm,75455757905,https://finance.yahoo.com/quote/RCL/history (month-end close 2025-12-01) x shares
REG,0000910606,2025,,https://www.sec.gov/Archives/edgar/data/910606/000119312526051668/0001193125-26-051668-index.htm,12626039683,https://finance.yahoo.com/quote/REG/history (month-end close 2025-12-01) x shares
RF,0001281761,2025,,https://www.sec.gov/Archives/edgar/data/1281761/000128176126000019/0001281761-26-000019-index.htm,23401031656,https://finance.yahoo.com/quote/RF/history (month-end close 2025-12-01) x shares
RHI,0000315213,2025,,https://www.sec.gov/Archives/edgar/data/315213/000031521326000006/0000315213-26-000006-index.htm,2747060052,https://finance.yahoo.com/quote/RHI/history (month-end close 2025-12-01) x shares
RIG,0001451505,2025,,https://www.sec.gov/Archives/edgar/data/1451505/000145150526000018/0001451505-26-000018-index.htm,4554765455,https://finance.yahoo.com/quote/RIG/history (month-end close 2025-12-01) x shares
RJF,0000720005,2025,,https://www.sec.gov/Archives/edgar/data/720005/000072000525000093/0000720005-25-000093-index.htm,33945922036,https://finance.yahoo.com/quote/RJF/history (month-end close 2025-09-01) x shares
RMD,0000943819,2025,,https://www.sec.gov/Archives/edgar/data/943819/000094381925000035/0000943819-25-000035-index.htm,37775028462,https://finance.yahoo.com/quote/RMD/history (month-end close 2025-06-01) x shares
ROK,0001024478,2025,,https://www.sec.gov/Archives/edgar/data/1024478/000102447825000116/0001024478-25-000116-index.htm,39242979736,https://finance.yahoo.com/quote/ROK/history (month-end close 2025-09-01) x shares
ROL,0000084839,2025,,https://www.sec.gov/Archives/edgar/data/84839/000008483926000008/0000084839-26-000008-index.htm,28875155325,https://finance.yahoo.com/quote/ROL/history (month-end close 2025-12-01) x shares
ROP,0000882835,2025,,https://www.sec.gov/Archives/edgar/data/882835/000088283526000009/0000882835-26-000009-index.htm,45816125255,https://finance.yahoo.com/quote/ROP/history (month-end close 2025-12-01) x shares
ROST,0000745732,2026,,https://www.sec.gov/Archives/edgar/data/745732/000074573226000032/0000745732-26-000032-index.htm,60515348030,https://finance.yahoo.com/quote/ROST/history (month-end close 2026-01-01) x shares
ROST,0000745732,2025,,https://www.sec.gov/Archives/edgar/data/745732/000074573226000006/0000745732-26-000006-index.htm,45233107835,https://finance.yahoo.com/quote/ROST/history (month-end close 2025-02-01) x shares
RRC,0000315852,2025,,https://www.sec.gov/Archives/edgar/data/315852/000119312526067292/0001193125-26-067292-index.htm,8299533665,https://finance.yahoo.com/quote/RRC/history (month-end close 2025-12-01) x shares
RSG,0001060391,2025,,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/0001060391-26-000094-index.htm,65445035030,https://finance.yahoo.com/quote/RSG/history (month-end close 2025-12-01) x shares
RTX,0000101829,2025,,https://www.sec.gov/Archives/edgar/data/101829/000010182926000006/0000101829-26-000006-index.htm,246175551586,https://finance.yahoo.com/quote/RTX/history (month-end close 2025-12-01) x shares
RVTY,0000031791,2025,,https://www.sec.gov/Archives/edgar/data/31791/000003179126000012/0000031791-26-000012-index.htm,10816589434,https://finance.yahoo.com/quote/RVTY/history (month-end close 2025-12-01) x shares
SANM,0000897723,2025,,https://www.sec.gov/Archives/edgar/data/897723/000089772325000042/0000897723-25-000042-index.htm,6280849066,https://finance.yahoo.com/quote/SANM/history (month-end close 2025-09-01) x shares
SBAC,0001034054,2025,,https://www.sec.gov/Archives/edgar/data/1034054/000103405426000002/0001034054-26-000002-index.htm,20462686576,https://finance.yahoo.com/quote/SBAC/history (month-end close 2025-12-01) x shares
SBUX,0000829224,2025,,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/0000829224-25-000114-index.htm,96198658265,https://finance.yahoo.com/quote/SBUX/history (month-end close 2025-09-01) x shares
SCHW,0000316709,2025,,https://www.sec.gov/Archives/edgar/data/316709/000031670926000009/0000316709-26-000009-index.htm,175063349979,https://finance.yahoo.com/quote/SCHW/history (month-end close 2025-12-01) x shares
SCI,0000089089,2025,,https://www.sec.gov/Archives/edgar/data/89089/000162828026007695/0001628280-26-007695-index.htm,10855269330,https://finance.yahoo.com/quote/SCI/history (month-end close 2025-12-01) x shares
SEDG,0001419612,2025,,https://www.sec.gov/Archives/edgar/data/1419612/000117891326000632/0001178913-26-000632-index.htm,1741567518,https://finance.yahoo.com/quote/SEDG/history (month-end close 2025-12-01) x shares
SEG,0002009684,2025,,https://www.sec.gov/Archives/edgar/data/2009684/000110465926023561/0001104659-26-023561-index.htm,252981868,https://finance.yahoo.com/quote/SEG/history (month-end close 2025-12-01) x shares
SHW,0000089800,2025,,https://www.sec.gov/Archives/edgar/data/89800/000008980026000008/0000089800-26-000008-index.htm,80286457449,https://finance.yahoo.com/quote/SHW/history (month-end close 2025-12-01) x shares
SIG,0000832988,2025,,https://www.sec.gov/Archives/edgar/data/832988/000083298825000018/0000832988-25-000018-index.htm,2244307563,https://finance.yahoo.com/quote/SIG/history (month-end close 2025-02-01) x shares
SIG,0000832988,2026,,https://www.sec.gov/Archives/edgar/data/832988/000083298826000055/0000832988-26-000055-index.htm,3697053372,https://finance.yahoo.com/quote/SIG/history (month-end close 2026-01-01) x shares
SJM,0000091419,2025,,https://www.sec.gov/Archives/edgar/data/91419/000009141925000056/0000091419-25-000056-index.htm,12383686779,https://finance.yahoo.com/quote/SJM/history (month-end close 2025-04-01) x shares
SJM,0000091419,2026,,https://www.sec.gov/Archives/edgar/data/91419/000009141926000050/0000091419-26-000050-index.htm,10456088768,https://finance.yahoo.com/quote/SJM/history (month-end close 2026-04-01) x shares
SLB,0000087347,2025,,https://www.sec.gov/Archives/edgar/data/87347/000119312526021017/0001193125-26-021017-index.htm,57390823991,https://finance.yahoo.com/quote/SLB/history (month-end close 2025-12-01) x shares
SLG,0001040971,2025,,https://www.sec.gov/Archives/edgar/data/1040971/000162828026008669/0001628280-26-008669-index.htm,3258200288,https://finance.yahoo.com/quote/SLG/history (month-end close 2025-12-01) x shares
SLM,0001032033,2025,,https://www.sec.gov/Archives/edgar/data/1032033/000103203326000011/0001032033-26-000011-index.htm,5362064074,https://finance.yahoo.com/quote/SLM/history (month-end close 2025-12-01) x shares
SMCI,0001375365,2025,,https://www.sec.gov/Archives/edgar/data/1375365/000137536525000027/0001375365-25-000027-index.htm,29125333828,https://finance.yahoo.com/quote/SMCI/history (month-end close 2025-06-01) x shares
SNA,0000091440,2026,,https://www.sec.gov/Archives/edgar/data/91440/000009144026000109/0000091440-26-000109-index.htm,18965198708,https://finance.yahoo.com/quote/SNA/history (month-end close 2026-01-01) x shares
SNA,0000091440,2020,,https://www.sec.gov/Archives/edgar/data/91440/000009144021000005/0000091440-21-000005-index.htm,9756015187,https://finance.yahoo.com/quote/SNA/history (month-end close 2021-01-01) x shares
SNA,0000091440,2014,,https://www.sec.gov/Archives/edgar/data/91440/000119312515046309/0001193125-15-046309-index.htm,7713659787,https://finance.yahoo.com/quote/SNA/history (month-end close 2015-01-01) x shares
