symbol,cik,fiscal_year,value,source_url
FHN,0000036966,2020,311602613,https://www.sec.gov/Archives/edgar/data/36966/000003696621000012/0000036966-21-000012-index.htm
FHN,0000036966,2021,555468634,https://www.sec.gov/Archives/edgar/data/36966/000003696622000015/0000036966-22-000015-index.htm
SYY,0000096021,2022,506110343,https://www.sec.gov/Archives/edgar/data/96021/000009602122000151/0000096021-22-000151-index.htm
KG,0002055116,2024,2749996,
ABX,0001814287,2020,1161810048,
SGP,0001778922,2025,33426557,https://www.sec.gov/Archives/edgar/data/1778922/000177892226000020/0001778922-26-000020-index.htm
ABX,0001814287,2021,1161810048,
CCB,0001437958,2021,11981171,https://www.sec.gov/Archives/edgar/data/1437958/000156459022009970/0001564590-22-009970-index.htm
CCB,0001437958,2022,13161147,https://www.sec.gov/Archives/edgar/data/1437958/000143795823000051/0001437958-23-000051-index.htm
CCB,0001437958,2023,13304339,https://www.sec.gov/Archives/edgar/data/1437958/000143795824000052/0001437958-24-000052-index.htm
CCB,0001437958,2024,14935298,https://www.sec.gov/Archives/edgar/data/1437958/000143795825000058/0001437958-25-000058-index.htm
MRSH,0000062709,2010,541000000,https://www.sec.gov/Archives/edgar/data/62709/000119312511047795/0001193125-11-047795-index.htm
MRSH,0000062709,2012,545000000,https://www.sec.gov/Archives/edgar/data/62709/000006270913000004/0000062709-13-000004-index.htm
MRSH,0000062709,2014,540000000,https://www.sec.gov/Archives/edgar/data/62709/000006270915000005/0000062709-15-000005-index.htm
USB,0000036104,2021,1500000000,https://www.sec.gov/Archives/edgar/data/36104/000119312522048709/0001193125-22-048709-index.htm
USBC,0001074828,2013,165263674,https://www.sec.gov/Archives/edgar/data/1074828/000119983514000015/0001199835-14-000015-index.htm
USBC,0001074828,2014,1121150,https://www.sec.gov/Archives/edgar/data/1074828/000119983515000005/0001199835-15-000005-index.htm
USBC,0001074828,2015,1155991,https://www.sec.gov/Archives/edgar/data/1074828/000119983515000496/0001199835-15-000496-index.htm
USBC,0001074828,2016,2356152,https://www.sec.gov/Archives/edgar/data/1074828/000165495417000244/0001654954-17-000244-index.htm
USBC,0001074828,2021,33719669,https://www.sec.gov/Archives/edgar/data/1074828/000165495421013414/0001654954-21-013414-index.htm
USBC,0001074828,2023,80358463,https://www.sec.gov/Archives/edgar/data/1074828/000165495423015760/0001654954-23-015760-index.htm
USBC,0001074828,2024,2702444,https://www.sec.gov/Archives/edgar/data/1074828/000165495424014480/0001654954-24-014480-index.htm
SYY,0000096021,2015,594917977,https://www.sec.gov/Archives/edgar/data/96021/000009602115000057/0000096021-15-000057-index.htm
SYY,0000096021,2016,555133162,https://www.sec.gov/Archives/edgar/data/96021/000009602116000275/0000096021-16-000275-index.htm
KEY,0000091576,2009,697155000,https://www.sec.gov/Archives/edgar/data/91576/000095012310018789/0000950123-10-018789-index.htm
USBC,0001074828,2025,388144429,https://www.sec.gov/Archives/edgar/data/1074828/000165495426002725/0001654954-26-002725-index.htm
AMG,0001004434,2009,45795000,
SYY,0000096021,2017,527881766,https://www.sec.gov/Archives/edgar/data/96021/000009602117000120/0000096021-17-000120-index.htm
SYY,0000096021,2018,519774992,https://www.sec.gov/Archives/edgar/data/96021/000009602118000126/0000096021-18-000126-index.htm
SYY,0000096021,2019,513176946,https://www.sec.gov/Archives/edgar/data/96021/000009602119000093/0000096021-19-000093-index.htm
KEY,0000091576,2010,878138496,https://www.sec.gov/Archives/edgar/data/91576/000095012311017655/0000950123-11-017655-index.htm
KEY,0000091576,2011,880468918,https://www.sec.gov/Archives/edgar/data/91576/000119312512081648/0001193125-12-081648-index.htm
KEY,0000091576,2012,953561366,https://www.sec.gov/Archives/edgar/data/91576/000119312513076993/0001193125-13-076993-index.htm
KEY,0000091576,2013,923858672,https://www.sec.gov/Archives/edgar/data/91576/000119312514069018/0001193125-14-069018-index.htm
TFC,0000092230,2009,689750000,https://www.sec.gov/Archives/edgar/data/92230/000119312510042975/0001193125-10-042975-index.htm
TFC,0000092230,2010,694381000,https://www.sec.gov/Archives/edgar/data/92230/000119312511047405/0001193125-11-047405-index.htm
TFC,0000092230,2011,697143000,https://www.sec.gov/Archives/edgar/data/92230/000119312512081457/0001193125-12-081457-index.htm
TFC,0000092230,2012,699728000,https://www.sec.gov/Archives/edgar/data/92230/000009223013000023/0000092230-13-000023-index.htm
TFC,0000092230,2013,706620000,https://www.sec.gov/Archives/edgar/data/92230/000009223014000014/0000092230-14-000014-index.htm
TFC,0000092230,2014,720698000,https://www.sec.gov/Archives/edgar/data/92230/000009223015000021/0000092230-15-000021-index.htm
MRSH,0000062709,2013,547000000,https://www.sec.gov/Archives/edgar/data/62709/000006270914000008/0000062709-14-000008-index.htm
FNMA,0000310522,2012,1158077970,https://www.sec.gov/Archives/edgar/data/310522/000031052213000065/0000310522-13-000065-index.htm
FNMA,0000310522,2013,1158080657,https://www.sec.gov/Archives/edgar/data/310522/000031052214000067/0000310522-14-000067-index.htm
FNMA,0000310522,2014,1158082750,https://www.sec.gov/Archives/edgar/data/310522/000031052215000081/0000310522-15-000081-index.htm
FNMA,0000310522,2015,1158082750,https://www.sec.gov/Archives/edgar/data/310522/000031052216000453/0000310522-16-000453-index.htm
FNMA,0000310522,2016,1158082750,https://www.sec.gov/Archives/edgar/data/310522/000031052217000096/0000310522-17-000096-index.htm
FNMA,0000310522,2017,1158087567,https://www.sec.gov/Archives/edgar/data/310522/000031052218000107/0000310522-18-000107-index.htm
FNMA,0000310522,2018,1158087567,https://www.sec.gov/Archives/edgar/data/310522/000031052219000116/0000310522-19-000116-index.htm
FNMA,0000310522,2019,1158087567,https://www.sec.gov/Archives/edgar/data/310522/000031052220000121/0000310522-20-000121-index.htm
FNMA,0000310522,2020,1158087567,https://www.sec.gov/Archives/edgar/data/310522/000031052221000156/0000310522-21-000156-index.htm
FNMA,0000310522,2021,1158087567,https://www.sec.gov/Archives/edgar/data/310522/000031052222000174/0000310522-22-000174-index.htm
FNMA,0000310522,2022,1158087567,https://www.sec.gov/Archives/edgar/data/310522/000031052223000184/0000310522-23-000184-index.htm
FNMA,0000310522,2023,1158087567,https://www.sec.gov/Archives/edgar/data/310522/000031052224000184/0000310522-24-000184-index.htm
ALL,0000899051,2009,537000000,https://www.sec.gov/Archives/edgar/data/899051/000104746910001355/0001047469-10-001355-index.htm
POOL,0000945841,2016,41089720,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/0000945841-17-000028-index.htm
FMCC,0001026214,2025,650059553,https://www.sec.gov/Archives/edgar/data/1026214/000102621426000021/0001026214-26-000021-index.htm
TKR,0000098362,2018,75767695,https://www.sec.gov/Archives/edgar/data/98362/000009836219000038/0000098362-19-000038-index.htm
KEY,0000091576,2016,835606185,https://www.sec.gov/Archives/edgar/data/91576/000009157617000013/0000091576-17-000013-index.htm
TXN,0000097476,2009,1260000000,https://www.sec.gov/Archives/edgar/data/97476/000114036110007923/0001140361-10-007923-index.htm
APD,0000002969,2025,222590241,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm
FNMA,0000310522,2009,1113358051,https://www.sec.gov/Archives/edgar/data/310522/000095012310018235/0000950123-10-018235-index.htm
UNP,0000100885,2020,671351360,https://www.sec.gov/Archives/edgar/data/100885/000010088521000068/0000100885-21-000068-index.htm
UNP,0000100885,2021,638841656,https://www.sec.gov/Archives/edgar/data/100885/000143774922002494/0001437749-22-002494-index.htm
UNP,0000100885,2024,604241260,https://www.sec.gov/Archives/edgar/data/100885/000010088525000042/0000100885-25-000042-index.htm
UNP,0000100885,2025,593391460,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/0000100885-26-000037-index.htm
BNY,0001390777,2025,686907398,https://www.sec.gov/Archives/edgar/data/1390777/000139077726000033/0001390777-26-000033-index.htm
C,0000831001,2015,3033851309,https://www.sec.gov/Archives/edgar/data/831001/000083100116000235/0000831001-16-000235-index.htm
C,0000831001,2016,2948120153,https://www.sec.gov/Archives/edgar/data/831001/000083100117000038/0000831001-17-000038-index.htm
C,0000831001,2017,2770709339,https://www.sec.gov/Archives/edgar/data/831001/000083100118000040/0000831001-18-000040-index.htm
SYY,0000096021,2025,478212357,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/0000096021-25-000099-index.htm
CNX,0001070412,2025,142368170,https://www.sec.gov/Archives/edgar/data/1070412/000107041226000038/0001070412-26-000038-index.htm
AVY,0000008818,2025,76877940,https://www.sec.gov/Archives/edgar/data/8818/000000881826000015/0000008818-26-000015-index.htm
CAT,0000018230,2025,465287332,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/0000018230-26-000008-index.htm
CVX,0000093410,2019,1900062760,https://www.sec.gov/Archives/edgar/data/93410/000009341020000010/0000093410-20-000010-index.htm
CVX,0000093410,2020,1879324765,https://www.sec.gov/Archives/edgar/data/93410/000009341021000009/0000093410-21-000009-index.htm
CVX,0000093410,2021,1926376764,https://www.sec.gov/Archives/edgar/data/93410/000009341022000019/0000093410-22-000019-index.htm
CVX,0000093410,2022,1947553346,https://www.sec.gov/Archives/edgar/data/93410/000009341023000009/0000093410-23-000009-index.htm
CVX,0000093410,2023,1906674044,https://www.sec.gov/Archives/edgar/data/93410/000009341024000013/0000093410-24-000013-index.htm
CVX,0000093410,2024,1857269160,https://www.sec.gov/Archives/edgar/data/93410/000009341025000009/0000093410-25-000009-index.htm
CVX,0000093410,2025,1995385539,https://www.sec.gov/Archives/edgar/data/93410/000009341026000078/0000093410-26-000078-index.htm
SWK,0000093556,2010,80478624,https://www.sec.gov/Archives/edgar/data/93556/000095012311015782/0000950123-11-015782-index.htm
SWK,0000093556,2011,169046961,https://www.sec.gov/Archives/edgar/data/93556/000119312512075395/0001193125-12-075395-index.htm
SWK,0000093556,2016,152559767,https://www.sec.gov/Archives/edgar/data/93556/000009355617000006/0000093556-17-000006-index.htm
SWK,0000093556,2017,154038031,https://www.sec.gov/Archives/edgar/data/93556/000009355619000011/0000093556-19-000011-index.htm
SWK,0000093556,2018,151302450,https://www.sec.gov/Archives/edgar/data/93556/000009355618000028/0000093556-18-000028-index.htm
SWK,0000093556,2019,153506409,https://www.sec.gov/Archives/edgar/data/93556/000009355620000006/0000093556-20-000006-index.htm
SWK,0000093556,2021,160752262,https://www.sec.gov/Archives/edgar/data/93556/000009355622000015/0000093556-22-000015-index.htm
SWK,0000093556,2022,152983530,https://www.sec.gov/Archives/edgar/data/93556/000009355623000007/0000093556-23-000007-index.htm
SWK,0000093556,2023,153620088,https://www.sec.gov/Archives/edgar/data/93556/000009355624000032/0000093556-24-000032-index.htm
SWK,0000093556,2024,154372933,https://www.sec.gov/Archives/edgar/data/93556/000009355625000007/0000093556-25-000007-index.htm
SWK,0000093556,2026,155455564,https://www.sec.gov/Archives/edgar/data/93556/000009355626000015/0000093556-26-000015-index.htm
BWA,0000908255,2025,207048768,https://www.sec.gov/Archives/edgar/data/908255/000090825526000011/0000908255-26-000011-index.htm
MS,0000895421,2015,1920000000,https://www.sec.gov/Archives/edgar/data/895421/000119312516473553/0001193125-16-473553-index.htm
BDX,0000010795,2025,285418551,https://www.sec.gov/Archives/edgar/data/10795/000001079525000099/0000010795-25-000099-index.htm
MS,0000895421,2016,1852000000,https://www.sec.gov/Archives/edgar/data/895421/000119312517059212/0001193125-17-059212-index.htm
MS,0000895421,2017,1788000000,https://www.sec.gov/Archives/edgar/data/895421/000119312518060831/0001193125-18-060831-index.htm
MS,0000895421,2018,1700000000,https://www.sec.gov/Archives/edgar/data/895421/000119312519051943/0001193125-19-051943-index.htm
MS,0000895421,2019,1594000000,https://www.sec.gov/Archives/edgar/data/895421/000089542120000265/0000895421-20-000265-index.htm
MS,0000895421,2020,1810000000,https://www.sec.gov/Archives/edgar/data/895421/000089542121000286/0000895421-21-000286-index.htm
MS,0000895421,2021,1772000000,https://www.sec.gov/Archives/edgar/data/895421/000089542122000400/0000895421-22-000400-index.htm
MS,0000895421,2022,1675000000,https://www.sec.gov/Archives/edgar/data/895421/000089542123000284/0000895421-23-000284-index.htm
MS,0000895421,2023,1627000000,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/0000895421-24-000300-index.htm
MS,0000895421,2024,1606653706,https://www.sec.gov/Archives/edgar/data/895421/000089542125000304/0000895421-25-000304-index.htm
CCB,0001437958,2025,15208963,https://www.sec.gov/Archives/edgar/data/1437958/000143795826000013/0001437958-26-000013-index.htm
SYY,0000096021,2012,586604951,https://www.sec.gov/Archives/edgar/data/96021/000009602112000062/0000096021-12-000062-index.htm
HAS,0000046080,2013,128744301,https://www.sec.gov/Archives/edgar/data/46080/000119312514069828/0001193125-14-069828-index.htm
SYY,0000096021,2009,595127577,
SYY,0000096021,2010,588379521,https://www.sec.gov/Archives/edgar/data/96021/000095012310082514/0000950123-10-082514-index.htm
SYY,0000096021,2011,592697484,https://www.sec.gov/Archives/edgar/data/96021/000095012311081150/0000950123-11-081150-index.htm
SYY,0000096021,2013,588347435,https://www.sec.gov/Archives/edgar/data/96021/000009602113000073/0000096021-13-000073-index.htm
SYY,0000096021,2014,586765938,https://www.sec.gov/Archives/edgar/data/96021/000009602114000040/0000096021-14-000040-index.htm
AXP,0000004962,2016,904000000,https://www.sec.gov/Archives/edgar/data/4962/000119312517047588/0001193125-17-047588-index.htm
AXP,0000004962,2017,859000000,https://www.sec.gov/Archives/edgar/data/4962/000000496218000032/0000004962-18-000032-index.htm
AXP,0000004962,2018,847000000,https://www.sec.gov/Archives/edgar/data/4962/000000496219000018/0000004962-19-000018-index.htm
CB,0000896159,2018,459203378,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/0000896159-19-000005-index.htm
AXP,0000004962,2019,810000000,https://www.sec.gov/Archives/edgar/data/4962/000000496220000030/0000004962-20-000030-index.htm
AXP,0000004962,2020,805000000,https://www.sec.gov/Archives/edgar/data/4962/000000496221000013/0000004962-21-000013-index.htm
AXP,0000004962,2021,761000000,https://www.sec.gov/Archives/edgar/data/4962/000000496222000008/0000004962-22-000008-index.htm
AXP,0000004962,2022,743000000,https://www.sec.gov/Archives/edgar/data/4962/000000496223000006/0000004962-23-000006-index.htm
AXP,0000004962,2023,723000000,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/0000004962-24-000013-index.htm
AXP,0000004962,2024,702000000,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/0000004962-25-000016-index.htm
AAL,0000006201,2009,294000000,
AAL,0000006201,2010,333000000,https://www.sec.gov/Archives/edgar/data/6201/000095012311014726/0000950123-11-014726-index.htm
AAL,0000006201,2011,333435431,https://www.sec.gov/Archives/edgar/data/6201/000119312512063516/0001193125-12-063516-index.htm
AAL,0000006201,2012,335271557,https://www.sec.gov/Archives/edgar/data/6201/000000620113000023/0000006201-13-000023-index.htm
AIG,0000005272,2012,1476321935,https://www.sec.gov/Archives/edgar/data/5272/000104746913001390/0001047469-13-001390-index.htm
AIG,0000005272,2013,1464063323,https://www.sec.gov/Archives/edgar/data/5272/000104746914001096/0001047469-14-001096-index.htm
AIG,0000005272,2014,1375926971,https://www.sec.gov/Archives/edgar/data/5272/000000527215000002/0000005272-15-000002-index.htm
AIG,0000005272,2015,1193916617,https://www.sec.gov/Archives/edgar/data/5272/000000527216000035/0000005272-16-000035-index.htm
AIG,0000005272,2016,995335841,https://www.sec.gov/Archives/edgar/data/5272/000000527217000017/0000005272-17-000017-index.htm
AIG,0000005272,2017,899044657,https://www.sec.gov/Archives/edgar/data/5272/000000527218000022/0000005272-18-000022-index.htm
AAL,0000006201,2013,526805522,https://www.sec.gov/Archives/edgar/data/6201/000000620114000004/0000006201-14-000004-index.htm
AAL,0000006201,2014,697474535,https://www.sec.gov/Archives/edgar/data/6201/000119312515061145/0001193125-15-061145-index.htm
AAL,0000006201,2025,660304573,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/0000006201-26-000014-index.htm
AIG,0000005272,2018,866609429,https://www.sec.gov/Archives/edgar/data/5272/000000527219000023/0000005272-19-000023-index.htm
AIG,0000005272,2019,870000000,https://www.sec.gov/Archives/edgar/data/5272/000110465920023889/0001104659-20-023889-index.htm
MSFT,0000789019,2025,7433166379,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/0000950170-25-100235-index.htm
FMCC,0001026214,2010,649179789,
FMCC,0001026214,2011,649725302,https://www.sec.gov/Archives/edgar/data/1026214/000102621412000039/0001026214-12-000039-index.htm
FMCC,0001026214,2012,650033623,https://www.sec.gov/Archives/edgar/data/1026214/000119312513084154/0001193125-13-084154-index.htm
FMCC,0001026214,2013,650039533,https://www.sec.gov/Archives/edgar/data/1026214/000102621414000024/0001026214-14-000024-index.htm
FMCC,0001026214,2014,650043899,https://www.sec.gov/Archives/edgar/data/1026214/000102621415000015/0001026214-15-000015-index.htm
FMCC,0001026214,2015,650045962,https://www.sec.gov/Archives/edgar/data/1026214/000102621416000103/0001026214-16-000103-index.htm
FMCC,0001026214,2016,650046828,https://www.sec.gov/Archives/edgar/data/1026214/000102621417000018/0001026214-17-000018-index.htm
FMCC,0001026214,2017,650054731,https://www.sec.gov/Archives/edgar/data/1026214/000102621418000020/0001026214-18-000020-index.htm
FMCC,0001026214,2018,650058775,https://www.sec.gov/Archives/edgar/data/1026214/000102621419000020/0001026214-19-000020-index.htm
FMCC,0001026214,2019,650059033,https://www.sec.gov/Archives/edgar/data/1026214/000102621420000016/0001026214-20-000016-index.htm
FMCC,0001026214,2020,650059292,https://www.sec.gov/Archives/edgar/data/1026214/000102621421000033/0001026214-21-000033-index.htm
FMCC,0001026214,2021,650059553,https://www.sec.gov/Archives/edgar/data/1026214/000102621422000031/0001026214-22-000031-index.htm
FMCC,0001026214,2022,650059553,https://www.sec.gov/Archives/edgar/data/1026214/000102621423000037/0001026214-23-000037-index.htm
FMCC,0001026214,2009,3253836000,
FMCC,0001026214,2023,650059553,https://www.sec.gov/Archives/edgar/data/1026214/000102621424000025/0001026214-24-000025-index.htm
MS,0000895421,2025,1587860206,https://www.sec.gov/Archives/edgar/data/895421/000089542126000086/0000895421-26-000086-index.htm
SLM,0001032033,2009,471000000,https://www.sec.gov/Archives/edgar/data/1032033/000095012310018176/0000950123-10-018176-index.htm
SLM,0001032033,2010,526900000,https://www.sec.gov/Archives/edgar/data/1032033/000095012311019779/0000950123-11-019779-index.htm
SLM,0001032033,2011,509000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312512081658/0001193125-12-081658-index.htm
SLM,0001032033,2012,453000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312513076990/0001193125-13-076990-index.htm
SLM,0001032033,2013,429000000,https://www.sec.gov/Archives/edgar/data/1032033/000119312514058942/0001193125-14-058942-index.htm
WRB,0000011544,2022,396819150,https://www.sec.gov/Archives/edgar/data/11544/000001154422000032/0000011544-22-000032-index.htm
FMCC,0001026214,2024,650059553,https://www.sec.gov/Archives/edgar/data/1026214/000102621425000040/0001026214-25-000040-index.htm
SLM,0001032033,2014,423000000,https://www.sec.gov/Archives/edgar/data/1032033/000162828015001094/0001628280-15-001094-index.htm
SLM,0001032033,2015,426000000,https://www.sec.gov/Archives/edgar/data/1032033/000162828016011844/0001628280-16-011844-index.htm
SLM,0001032033,2016,429000000,https://www.sec.gov/Archives/edgar/data/1032033/000162828017001725/0001628280-17-001725-index.htm
SLM,0001032033,2017,432000000,https://www.sec.gov/Archives/edgar/data/1032033/000162828018002138/0001628280-18-002138-index.htm
SLM,0001032033,2018,436000000,https://www.sec.gov/Archives/edgar/data/1032033/000162828019002283/0001628280-19-002283-index.htm
SLM,0001032033,2019,421000000,https://www.sec.gov/Archives/edgar/data/1032033/000162828020002579/0001628280-20-002579-index.htm
SLM,0001032033,2020,422615193,https://www.sec.gov/Archives/edgar/data/1032033/000162828021003299/0001628280-21-003299-index.htm
SLM,0001032033,2021,363671446,https://www.sec.gov/Archives/edgar/data/1032033/000162828022003839/0001628280-22-003839-index.htm
SLM,0001032033,2022,279392949,https://www.sec.gov/Archives/edgar/data/1032033/000162828023004893/0001628280-23-004893-index.htm
WRB,0000011544,2024,380066070,https://www.sec.gov/Archives/edgar/data/11544/000001154425000005/0000011544-25-000005-index.htm
SLM,0001032033,2025,198154626,https://www.sec.gov/Archives/edgar/data/1032033/000103203326000011/0001032033-26-000011-index.htm
JPM,0000019617,2019,3084000000,https://www.sec.gov/Archives/edgar/data/19617/000001961720000257/0000019617-20-000257-index.htm
JPM,0000019617,2020,3049400000,https://www.sec.gov/Archives/edgar/data/19617/000001961721000236/0000019617-21-000236-index.htm
JPM,0000019617,2021,2944100000,https://www.sec.gov/Archives/edgar/data/19617/000001961722000272/0000019617-22-000272-index.htm
JPM,0000019617,2022,2934200000,https://www.sec.gov/Archives/edgar/data/19617/000001961723000231/0000019617-23-000231-index.htm
JPM,0000019617,2023,2876600000,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/0000019617-24-000225-index.htm
CPWR,0000827099,2017,122642247,https://www.sec.gov/Archives/edgar/data/827099/000165495418003464/0001654954-18-003464-index.htm
CPWR,0000827099,2025,190012124,https://www.sec.gov/Archives/edgar/data/827099/000165495426002627/0001654954-26-002627-index.htm
JPM,0000019617,2024,2797600000,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/0000019617-25-000270-index.htm
CINF,0000020286,2009,162595041,
TROW,0001113169,2011,253272000,https://www.sec.gov/Archives/edgar/data/1113169/000119312512038736/0001193125-12-038736-index.htm
TROW,0001113169,2013,262073000,https://www.sec.gov/Archives/edgar/data/1113169/000111316914000007/0001113169-14-000007-index.htm
TROW,0001113169,2014,261110000,https://www.sec.gov/Archives/edgar/data/1113169/000111316915000007/0001113169-15-000007-index.htm
TROW,0001113169,2015,250469000,https://www.sec.gov/Archives/edgar/data/1113169/000111316916000033/0001113169-16-000033-index.htm
COF,0000927628,2018,467717306,https://www.sec.gov/Archives/edgar/data/927628/000092762819000093/0000927628-19-000093-index.htm
AVY,0000008818,2014,90494421,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/0001047469-15-001200-index.htm
CPWR,0000827099,2018,131038944,https://www.sec.gov/Archives/edgar/data/827099/000165495419003067/0001654954-19-003067-index.htm
CPWR,0000827099,2022,184370469,https://www.sec.gov/Archives/edgar/data/827099/000165495423011543/0001654954-23-011543-index.htm
CPWR,0000827099,2023,184370469,https://www.sec.gov/Archives/edgar/data/827099/000165495423011916/0001654954-23-011916-index.htm
CPWR,0000827099,2024,190012124,https://www.sec.gov/Archives/edgar/data/827099/000165495425012217/0001654954-25-012217-index.htm
EP,0000887396,2014,7630609,https://www.sec.gov/Archives/edgar/data/887396/000107261315000242/0001072613-15-000242-index.htm
EP,0000887396,2015,8710609,https://www.sec.gov/Archives/edgar/data/887396/000107261316000751/0001072613-16-000751-index.htm
EP,0000887396,2016,8710609,https://www.sec.gov/Archives/edgar/data/887396/000107261317000226/0001072613-17-000226-index.htm
EP,0000887396,2017,8803942,https://www.sec.gov/Archives/edgar/data/887396/000107261318000257/0001072613-18-000257-index.htm
USB,0000036104,2019,1500000000,https://www.sec.gov/Archives/edgar/data/36104/000119312520043622/0001193125-20-043622-index.htm
USB,0000036104,2020,1500000000,https://www.sec.gov/Archives/edgar/data/36104/000119312521052547/0001193125-21-052547-index.htm
USB,0000036104,2016,1700000000,https://www.sec.gov/Archives/edgar/data/36104/000119312517053947/0001193125-17-053947-index.htm
USB,0000036104,2017,1700000000,https://www.sec.gov/Archives/edgar/data/36104/000119312518053893/0001193125-18-053893-index.htm
BNY,0001390777,2016,1047488301,https://www.sec.gov/Archives/edgar/data/1390777/000139077717000065/0001390777-17-000065-index.htm
CCB,0001437958,2018,11893203,https://www.sec.gov/Archives/edgar/data/1437958/000156459019009661/0001564590-19-009661-index.htm
ABT,0000001800,2010,1552643385,https://www.sec.gov/Archives/edgar/data/1800/000104746911001056/0001047469-11-001056-index.htm
ABT,0000001800,2011,1547581805,https://www.sec.gov/Archives/edgar/data/1800/000104746912001216/0001047469-12-001216-index.htm
ABT,0000001800,2012,1572356859,https://www.sec.gov/Archives/edgar/data/1800/000104746913001180/0001047469-13-001180-index.htm
ABT,0000001800,2013,1570677029,https://www.sec.gov/Archives/edgar/data/1800/000104746914001176/0001047469-14-001176-index.htm
ABT,0000001800,2014,1543070300,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377-index.htm
ABT,0000001800,2015,1508977828,https://www.sec.gov/Archives/edgar/data/1800/000104746916010246/0001047469-16-010246-index.htm
ABT,0000001800,2016,1473241861,https://www.sec.gov/Archives/edgar/data/1800/000104746917000744/0001047469-17-000744-index.htm
CCB,0001437958,2019,11902715,https://www.sec.gov/Archives/edgar/data/1437958/000156459020010264/0001564590-20-010264-index.htm
CCB,0001437958,2020,11928413,https://www.sec.gov/Archives/edgar/data/1437958/000156459021012709/0001564590-21-012709-index.htm
SYF,0001601712,2014,705000000,https://www.sec.gov/Archives/edgar/data/1601712/000160171215000007/0001601712-15-000007-index.htm
STI,0001881551,2024,2633956,https://www.sec.gov/Archives/edgar/data/1881551/000121390025032301/0001213900-25-032301-index.htm
HSP,0001274057,2011,164739116,https://www.sec.gov/Archives/edgar/data/1274057/000104746912000943/0001047469-12-000943-index.htm
HSP,0001274057,2012,165404349,https://www.sec.gov/Archives/edgar/data/1274057/000127405713000006/0001274057-13-000006-index.htm
HSP,0001274057,2013,166461770,https://www.sec.gov/Archives/edgar/data/1274057/000127405714000008/0001274057-14-000008-index.htm
HSP,0001274057,2014,171091475,https://www.sec.gov/Archives/edgar/data/1274057/000127405715000012/0001274057-15-000012-index.htm
SEDG,0001419612,2019,48898062,https://www.sec.gov/Archives/edgar/data/1419612/000117891320000672/0001178913-20-000672-index.htm
EP,0000887396,2018,17345609,https://www.sec.gov/Archives/edgar/data/887396/000107261319000158/0001072613-19-000158-index.htm
NAVI,0001593538,2025,95089668,https://www.sec.gov/Archives/edgar/data/1593538/000119312526076753/0001193125-26-076753-index.htm
USB,0000036104,2022,1500000000,https://www.sec.gov/Archives/edgar/data/36104/000119312523050691/0001193125-23-050691-index.htm
USB,0000036104,2023,1600000000,https://www.sec.gov/Archives/edgar/data/36104/000003610424000018/0000036104-24-000018-index.htm
USB,0000036104,2024,1600000000,https://www.sec.gov/Archives/edgar/data/36104/000003610425000016/0000036104-25-000016-index.htm
SEDG,0001419612,2020,51560936,https://www.sec.gov/Archives/edgar/data/1419612/000117891321000696/0001178913-21-000696-index.htm
EP,0000887396,2019,20367277,https://www.sec.gov/Archives/edgar/data/887396/000107261320000149/0001072613-20-000149-index.htm
EP,0000887396,2020,6223069,https://www.sec.gov/Archives/edgar/data/887396/000107261321000331/0001072613-21-000331-index.htm
EP,0000887396,2021,19840648,https://www.sec.gov/Archives/edgar/data/887396/000175392622000383/0001753926-22-000383-index.htm
LLTC,0000791907,2012,230269709,https://www.sec.gov/Archives/edgar/data/791907/000079190712000015/0000791907-12-000015-index.htm
LLTC,0000791907,2013,233196150,https://www.sec.gov/Archives/edgar/data/791907/000079190713000079/0000791907-13-000079-index.htm
ANDV,0000050104,2010,143174369,https://www.sec.gov/Archives/edgar/data/50104/000095012311020449/0000950123-11-020449-index.htm
ANDV,0000050104,2011,140800815,https://www.sec.gov/Archives/edgar/data/50104/000005010412000020/0000050104-12-000020-index.htm
ANDV,0000050104,2012,137424287,https://www.sec.gov/Archives/edgar/data/50104/000005010413000019/0000050104-13-000019-index.htm
ANDV,0000050104,2013,131800186,https://www.sec.gov/Archives/edgar/data/50104/000005010414000013/0000050104-14-000013-index.htm
ANDV,0000050104,2014,125681213,https://www.sec.gov/Archives/edgar/data/50104/000005010415000007/0000050104-15-000007-index.htm
ANDV,0000050104,2015,119884843,https://www.sec.gov/Archives/edgar/data/50104/000005010416000055/0000050104-16-000055-index.htm
