symbol,cik,fiscal_year,value,source_url
DUK,0001326160,2022,79302300000,
DUK,0001326160,2023,74817840000,
DUK,0001326160,2024,83606240000,
GME,0001326380,2017,2455310000,
GME,0001326380,2020,246912000,
GME,0001326380,2021,21222500000,
GME,0001326380,2022,29725476000,
GME,0001326380,2023,6950972000,
GME,0001326380,2024,4502961000,
META,0001326801,2012,53399720000,
CHRS,0001512762,2018,618139263,
FANG,0001539838,2012,707182492,
FANG,0001539838,2013,2490976702,
FANG,0001539838,2014,3400739712,
FANG,0001539838,2015,4468722043,
RRC,0000315852,2011,9980488021,
AMH,0001562401,2015,3466895988,
AMH,0001562401,2021,14140331776,
AMH,0001562401,2022,10527626159,
AMH,0001562401,2023,13018417849,
AMH,0001562401,2024,13750129129,
PAYX,0000723531,2016,19540888000,
PAYX,0000723531,2017,21287262000,
PAYX,0000723531,2018,23543220000,
PAYX,0000723531,2019,30824347000,
PAYX,0000723531,2020,25934064000,
PAYX,0000723531,2021,36390172000,
TMC,0001798562,2024,381593475,
META,0001326801,2015,293361980000,
META,0001326801,2016,329388150000,
META,0001326801,2017,511910460000,
META,0001326801,2018,378850100000,
META,0001326801,2019,585783500000,
META,0001326801,2020,778779160000,
PNW,0000764622,2009,3700469380,
WEC,0000783325,2016,18510816290,
META,0001326801,2022,323353580000,
META,0001326801,2021,946825250000,
META,0001326801,2024,1483682340000,
PANW,0001327567,2013,3504705602,
LYV,0001335258,2009,703371635,
LDOS,0001336920,2009,7797293483,
ORCL,0001341439,2021,221574360000,
SMCI,0001375365,2010,484434000,
LULU,0001397187,2009,467234800,
ULTA,0001403568,2010,1123551000,
KKR,0001404912,2021,44376939541,
LRCX,0000707549,2009,3110988150,
BBWI,0000701985,2022,13881100000,
MU,0000723125,2009,5741019000,
KBH,0000795266,2023,4738654569,
KBH,0000795266,2024,4742146276,
SSP,0000832428,2009,375160006,
CRH,0000849395,2021,41194560000,
JBL,0000898293,2009,2266671900,
SANM,0000897723,2009,675079040,
URBN,0000912615,2009,2598635906,
FISV,0000798354,2009,7490160000,
DLTR,0000935703,2009,5782947540,
FISV,0000798354,2010,7264160067,
FISV,0000798354,2011,9278817456,
FISV,0000798354,2012,9023506806,
FISV,0000798354,2013,10796430390,
FISV,0000798354,2014,14281783671,
FICO,0000814547,2023,21513488100,
MNST,0000865752,2012,8759636995,
MNST,0000865752,2013,11305526940,
MHK,0000851968,2015,13397910034,
MNST,0000865752,2011,16057813069,
IDXX,0000874716,2022,33817436240,
INCY,0000879169,2010,2041524649,
INCY,0000879169,2011,1898344705,
INCY,0000879169,2012,2216806893,
INCY,0000879169,2013,8251914348,
INCY,0000879169,2014,12492789615,
INCY,0000879169,2015,20242219504,
ZBRA,0000877212,2024,12697373792,
VNO,0000899689,2016,19736462116,
VNO,0000899689,2017,14852938018,
VNO,0000899689,2018,11818917003,
JBL,0000898293,2023,15022707765,
COST,0000909832,2015,61291382400,
ESS,0000920522,2020,15432066141,
ALB,0000915913,2021,27354596550,
ESS,0000920522,2021,22982441466,
ALB,0000915913,2022,25409052480,
ALB,0000915913,2023,16955594880,
MCK,0000927653,2014,39011280840,
MCK,0000927653,2015,51729058825,
MCK,0000927653,2016,37762944170,
EL,0001001250,2017,35234258000,
EL,0001001250,2018,52509920000,
AEE,0001002910,2010,6776876000,
AEE,0001002910,2011,8037338000,
AEE,0001002910,2012,7452672000,
AEE,0001002910,2013,8772416000,
ED,0001047862,2009,12502336000,
STX,0001137789,2009,5016640000,
MPWR,0001280452,2009,822410700,
DPZ,0001286681,2010,481091174,
H,0001468174,2009,4515812267,
VRSN,0001014473,2022,21632832000,
VRSN,0001014473,2023,20863748000,
VRSN,0001014473,2024,19661200000,
ICE,0001571949,2011,8800150000,
PRGO,0001585364,2012,10991076000,
NXPI,0001413447,2017,39652060140,
LIN,0001707925,2016,33478487630,
EVRG,0001711269,2016,8007335000,
ANF,0001018840,2011,4248233,
ANF,0001018840,2012,4445460882,
AVGO,0001730168,2016,37171380000,
DIS,0001744489,2017,154557760000,
AMCR,0001748790,2017,14340491000,
STE,0001757898,2017,5936954580,
XRX,0001770450,2017,7414040150,
VTRS,0001792044,2018,14097300000,
TPL,0001811074,2018,4217892475,
APO,0001858681,2020,11144448788,
DEC,0001922446,2023,707480700,
ANF,0001018840,2013,3592554998,
IRM,0001020569,2016,8564413122,
IRM,0001020569,2017,10681747205,
BLK,0002012383,2022,106947262319,
SW,0002005951,2022,9631140000,
ANF,0001018840,2014,2908990652,
ANF,0001018840,2015,1523798126,
PSKY,0002041610,2023,9643080000,
ANF,0001018840,2016,2083671756,
VST,0001692819,2016,6627493596,
EW,0001099800,2011,8066847180,
EW,0001099800,2012,10306408140,
EW,0001099800,2013,7187568000,
EW,0001099800,2014,13731564000,
BKNG,0001075531,2023,93864170596,
BKNG,0001075531,2024,128163904128,
ABBV,0001551152,2013,83915090000,
ABT,0000001800,2009,83521605722,
WFC,0000072971,2014,238571959761,
WFC,0000072971,2015,267506423601,
WFC,0000072971,2020,192653700750,
WFC,0000072971,2021,143825571293,
WFC,0000072971,2022,158297602000,
WFC,0000072971,2023,177137858000,
WFC,0000072971,2024,231012336000,
USBC,0001074828,2011,3925254,
USBC,0001074828,2012,15468802,
TFC,0000092230,2015,29504541970,
TFC,0000092230,2016,38061514500,
TFC,0000092230,2017,38881338320,
TFC,0000092230,2018,33067282320,
TFC,0000092230,2019,75590789120,
TFC,0000092230,2024,57085303680,
AFL,0000004977,2009,21671270000,
RF,0001281761,2010,7573301325,
RF,0001281761,2011,9860788310,
RF,0001281761,2012,6577798254,
RTX,0000101829,2015,104123466188,
AIG,0000005272,2020,32620176000,
AIG,0000005272,2021,46551282000,
AIG,0000005272,2022,46424484000,
AIG,0000005272,2023,46666200000,
AIG,0000005272,2024,44124080000,
MRSH,0000062709,2011,17043180000,
USB,0000036104,2018,73120000000,
AIV,0000922864,2021,1156595122,
AIV,0000922864,2022,1043257580,
AIV,0000922864,2023,1100710879,
OKE,0001039684,2009,4720266557,
MRSH,0000062709,2015,28944900000,
FHN,0000036966,2016,4674816240,
FHN,0000036966,2017,4673583200,
FHN,0000036966,2018,6490911384,
FHN,0000036966,2019,4671685866,
FHN,0000036966,2022,9130472059,
FHN,0000036966,2023,13288326476,
FHN,0000036966,2024,7957423157,
ADP,0000008670,2009,17780240474,
ADP,0000008670,2010,19807922558,
ADP,0000008670,2011,25855345423,
ADP,0000008670,2012,26950556796,
ADP,0000008670,2013,33231813559,
ADP,0000008670,2014,38070246924,
ADP,0000008670,2015,37419272000,
ADP,0000008670,2016,41865159000,
ADP,0000008670,2017,45594700000,
ADP,0000008670,2018,58860632000,
ADP,0000008670,2019,71786286000,
ADP,0000008670,2020,64007811000,
EP,0000887396,2022,271750087,
EP,0000887396,2023,280283795,
EP,0000887396,2024,255870203,
AEP,0000004904,2009,16631512820,
AEP,0000004904,2010,17299441473,
AEP,0000004904,2011,19970198677,
SYY,0000096021,2020,29393359009,
SYY,0000096021,2021,40065279719,
SYY,0000096021,2023,36915128674,
SYY,0000096021,2024,37635731117,
SLM,0001032033,2023,4237690238,
SLM,0001032033,2024,4380552334,
AIG,0000005272,2009,4057040382,
ABX,0001814287,2022,511752596,
ABX,0001814287,2023,610919391,
ABX,0001814287,2024,749197639,
ABX,0001814287,2025,835786928,
LNC,0000059558,2023,4575895715,
LNC,0000059558,2024,5402770285,
L,0000060086,2016,15763978195,
L,0000060086,2019,14957932614,
L,0000060086,2020,15323774066,
L,0000060086,2021,12764825472,
L,0000060086,2022,15207363683,
L,0000060086,2023,14123360147,
MRSH,0000062709,2022,81912600000,
MRSH,0000062709,2023,93219240000,
MRSH,0000062709,2024,104293310000,
BAC,0000070858,2011,58579815041,
BAC,0000070858,2012,125135640721,
BAC,0000070858,2013,164914455169,
BAC,0000070858,2014,188140944896,
BAC,0000070858,2017,303681167763,
MNR,0001980088,2023,1565016430,
BAC,0000070858,2021,359382721789,
BAC,0000070858,2022,264853285472,
MNR,0001980088,2024,1816400000,
ALB,0000915913,2010,5109113320,
ALB,0000915913,2011,4576199910,
ALB,0000915913,2012,5522405880,
ALB,0000915913,2013,5074559670,
POOL,0000945841,2009,934762189,
POOL,0000945841,2010,1110739148,
POOL,0000945841,2011,1425746610,
POOL,0000945841,2012,1959573769,
POOL,0000945841,2013,2638322560,
POOL,0000945841,2014,2760343740,
POOL,0000945841,2015,3450195872,
POOL,0000945841,2017,5213547643,
POOL,0000945841,2018,5872576860,
COIN,0001679788,2024,62978812000,
AIV,0000922864,2013,3780745576,
ALL,0000899051,2010,16992040000,
ALL,0000899051,2011,13732410000,
ALL,0000899051,2012,19241430000,
ALL,0000899051,2025,54848633871,
BAC,0000070858,2023,265840059581,
BAC,0000070858,2024,334497398568,
WFC,0000072971,2016,255003263701,
WFC,0000072971,2017,290645641543,
ALK,0000766421,2011,5331390000,
CNC,0001071739,2009,911046525,
AMAT,0000006951,2009,17364875150,
AMAT,0000006951,2010,16400800000,
AMAT,0000006951,2011,16481720000,
AMAT,0000006951,2012,12748050000,
FE,0001031296,2009,14159604655,
FE,0001031296,2010,11285006767,
CNC,0001071739,2010,1257290320,
CNC,0001071739,2011,2013730227,
TTD,0001671933,2016,505807600,
AME,0001037868,2013,12904150000,
TRV,0000086312,2020,35429388000,
TRV,0000086312,2021,37730916000,
TRV,0000086312,2022,43516429000,
TRV,0000086312,2023,43469818000,
TRV,0000086312,2024,54585674000,
AME,0001037868,2010,6307483035,
AME,0001037868,2011,10129272030,
AME,0001037868,2012,9144538000,
KEY,0000091576,2014,11535498454,
KEY,0000091576,2015,12068631362,
TFX,0000096943,2009,2140403020,
TFX,0000096943,2010,2147341860,
TFX,0000096943,2011,2388427168,
TFX,0000096943,2012,2544975764,
TFX,0000096943,2013,3174305283,
TFX,0000096943,2014,3961746705,
TFX,0000096943,2015,4644484173,
TFX,0000096943,2016,5598141380,
TFX,0000096943,2017,8078882478,
KEY,0000091576,2017,20440682842,
KEY,0000091576,2021,19105034797,
KEY,0000091576,2022,23787792835,
KEY,0000091576,2023,17844458497,
KEY,0000091576,2024,13251213609,
TFX,0000096943,2018,12189402682,
TER,0000097210,2013,3378300220,
TER,0000097210,2014,4286771270,
TER,0000097210,2015,4209259470,
TER,0000097210,2016,5059095800,
TER,0000097210,2017,8187594760,
GDDY,0001609711,2015,5048840860,
TER,0000097210,2018,5507880360,
TER,0000097210,2019,11347497900,
TEX,0000097216,2009,2032506000,
TEX,0000097216,2010,2135676000,
TEX,0000097216,2013,3512511000,
TEX,0000097216,2014,4666005000,
TEX,0000097216,2015,2846160000,
TEX,0000097216,2016,2398974000,
TEX,0000097216,2017,3402567000,
TEX,0000097216,2018,3501630000,
TEX,0000097216,2019,2487232000,
TEX,0000097216,2020,1855875000,
TEX,0000097216,2021,2734360000,
TEX,0000097216,2022,2997797000,
TEX,0000097216,2023,3528900000,
TEX,0000097216,2024,4237750000,
TXN,0000097476,2013,36546366828,
TXN,0000097476,2014,45970673218,
TXN,0000097476,2015,60943681918,
TXN,0000097476,2016,53580236636,
TXN,0000097476,2017,77052230620,
ZION,0000109380,2024,8022001750,
TXN,0000097476,2018,103582986086,
TXN,0000097476,2019,100952788745,
TXN,0000097476,2020,123480916588,
TXN,0000097476,2021,149934571390,
TXN,0000097476,2022,160660246906,
TXN,0000097476,2023,160434673947,
TXN,0000097476,2024,158525212911,
TKR,0000098362,2009,2279381693,
TKR,0000098362,2010,4607632606,
TKR,0000098362,2011,3783507360,
TKR,0000098362,2012,4623809717,
TKR,0000098362,2013,5143190145,
TKR,0000098362,2014,5226372470,
TKR,0000098362,2015,3353029458,
TKR,0000098362,2016,3079359560,
TKR,0000098362,2017,3827943749,
CAG,0000023217,2012,10334773536,
BMY,0000014272,2019,81454199504,
TKR,0000098362,2019,4255085478,
TKR,0000098362,2020,5827086301,
TKR,0000098362,2024,5744518263,
PNC,0000713676,2010,27815889723,
PNC,0000713676,2011,33627277653,
PNC,0000713676,2012,32255537295,
PNC,0000713676,2013,33751169828,
PNC,0000713676,2014,47713290000,
PNC,0000713676,2015,48101315779,
PNC,0000713676,2016,40554442622,
PNC,0000713676,2017,59845836714,
PNC,0000713676,2018,71544977157,
PNC,0000713676,2019,54995982167,
RJF,0000720005,2014,7948150019,
RJF,0000720005,2015,7084722046,
SWK,0000093556,2012,11526143066,
SWK,0000093556,2009,2797732926,
MBI,0000814585,2018,774017485,
MBI,0000814585,2019,888160184,
MBI,0000814585,2020,709539984,
MBI,0000814585,2021,344922878,
MBI,0000814585,2022,805422865,
MBI,0000814585,2024,341203604,
UNP,0000100885,2009,32272052933,
UNP,0000100885,2010,45548494441,
UNP,0000100885,2011,50843734408,
CB,0000896159,2009,16960842713,
CB,0000896159,2010,20850192537,
CB,0000896159,2011,23625340593,
CB,0000896159,2016,61563786758,
CB,0000896159,2017,67779942447,
CB,0000896159,2019,70353894119,
CB,0000896159,2020,69376765640,
CB,0000896159,2021,82460751626,
CB,0000896159,2022,91459625234,
CB,0000896159,2023,91590937962,
CB,0000896159,2024,110714422087,
ALL,0000899051,2014,29364500000,
ALL,0000899051,2015,23656290000,
ALL,0000899051,2016,27127920000,
ALL,0000899051,2017,37172050000,
ALL,0000899051,2018,27433160000,
ALL,0000899051,2019,35871550000,
ALL,0000899051,2020,33418720000,
AIG,0000005272,2010,3269264079,
ALL,0000899051,2021,33059650000,
ALL,0000899051,2022,35662800000,
ALL,0000899051,2023,36674760000,
ALL,0000899051,2024,51089350000,
GHC,0000104889,2015,2777423190,
GHC,0000104889,2016,2845930050,
GHC,0000104889,2017,3079858600,
AIG,0000005272,2011,72448574941,
GHC,0000104889,2021,3118288330,
IBKR,0001381197,2018,4013398122,
IBKR,0001381197,2019,3548787593,
IBKR,0001381197,2020,4869901486,
COTY,0001024305,2021,7154440000,
IBKR,0001381197,2021,7478788568,
IBKR,0001381197,2022,7268282158,
IBKR,0001381197,2023,34806410580,
BNY,0001390777,2009,32974028790,
BNY,0001390777,2010,37494211889,
BNY,0001390777,2011,24084621425,
BNY,0001390777,2012,29901701764,
CI,0001739940,2017,0,
AIV,0000922864,2020,786911469,
HSY,0000047111,2013,21769283723,
AIV,0000922864,2019,0,
AIZ,0001267238,2022,6606967448,
WHR,0000106640,2024,6296400000,
IBKR,0001381197,2009,726046699,
TEX,0000097216,2011,4091250000,
TEX,0000097216,2012,2806488000,
HWM,0000004281,2018,6244900200,
RJF,0000720005,2009,2728136640,
RJF,0000720005,2010,3655711526,
RJF,0000720005,2011,3756445492,
RJF,0000720005,2012,5225913638,
RJF,0000720005,2013,6748089403,
MDT,0001613103,2018,110084393739,
MDT,0001613103,2019,117109934923,
MDT,0001613103,2020,133168720093,
MDT,0001613103,2021,176139855847,
MBI,0000814585,2009,828463356,
MBI,0000814585,2010,2427032982,
MBI,0000814585,2011,2169284837,
MBI,0000814585,2012,2240588766,
UNP,0000100885,2022,126808284979,
UNP,0000100885,2023,149755450795,
RTX,0000101829,2011,74833159880,
RTX,0000101829,2012,71080761028,
RTX,0000101829,2013,80270110779,
RTX,0000101829,2014,104355223735,
CB,0000896159,2012,27157658413,
CB,0000896159,2013,35178866091,
CB,0000896159,2014,37756424728,
CB,0000896159,2015,37925238081,
GHC,0000104889,2014,5588204192,
WY,0000106535,2009,9118027260,
WY,0000106535,2010,10146025680,
WY,0000106535,2011,10015054750,
WY,0000106535,2015,15304280340,
WY,0000106535,2016,22523207520,
WY,0000106535,2017,26629162980,
WY,0000106535,2018,16316107260,
IBKR,0001381197,2024,76400728789,
NAVI,0001593538,2018,3753285868,
NAVI,0001593538,2019,2787383459,
NAVI,0001593538,2020,2780130424,
NAVI,0001593538,2021,2068349729,
RF,0001281761,2021,19895559203,
WMB,0000107263,2009,12261676503,
WMB,0000107263,2010,12979188315,
WMB,0000107263,2015,36759111845,
APD,0000002969,2015,27475526921,
APD,0000002969,2016,32676515836,
APD,0000002969,2017,33018293310,
APD,0000002969,2018,36670021677,
APD,0000002969,2019,48901330027,
APD,0000002969,2020,65832260338,
APD,0000002969,2021,56701922923,
APD,0000002969,2022,51628519720,
APD,0000002969,2023,62971436073,
APD,0000002969,2024,66209163735,
AEP,0000004904,2019,46703956704,
AEP,0000004904,2024,49150078554,
AXP,0000004962,2010,51375240000,
AFL,0000004977,2019,38447349700,
XEL,0000072903,2014,18165938951,
BA,0000012927,2009,54793696537,
BA,0000012927,2010,66060163236,
BA,0000012927,2011,74249356013,
BA,0000012927,2012,76284000942,
BA,0000012927,2013,138163525592,
BA,0000012927,2014,131573705447,
BA,0000012927,2015,146362840980,
BA,0000012927,2016,157588817233,
BA,0000012927,2017,298525938401,
BA,0000012927,2018,326454223778,
BA,0000012927,2019,329754195156,
BA,0000012927,2020,216684623696,
BA,0000012927,2021,203788416530,
BA,0000012927,2022,192825628178,
BA,0000012927,2023,263855993705,
BA,0000012927,2024,179170225143,
BMY,0000014272,2009,49843500000,
CAL,0000014707,2023,897179690,
CAL,0000014707,2024,1133551207,
BC,0000014930,2015,4586964630,
BC,0000014930,2016,4871349180,
BC,0000014930,2017,4833793140,
BC,0000014930,2018,4029862650,
BC,0000014930,2019,4772548620,
BC,0000014930,2020,5937190000,
BC,0000014930,2021,7749461090,
BC,0000014930,2022,5143989200,
BC,0000014930,2023,6600962250,
BC,0000014930,2024,4268039160,
CPB,0000016732,2009,10922560000,
EFX,0000033185,2010,4364560000,
CPB,0000016732,2010,12146237723,
CPB,0000016732,2011,10051371434,
CPB,0000016732,2012,10833070271,
CPB,0000016732,2013,13254928952,
CPB,0000016732,2014,13668585704,
CPB,0000016732,2015,15572522315,
CPB,0000016732,2016,17083986247,
CPB,0000016732,2017,13977580582,
CPB,0000016732,2018,12314875044,
CPB,0000016732,2019,14029273598,
CPB,0000016732,2020,13680791208,
CPB,0000016732,2021,13266780692,
CPB,0000016732,2022,14171911217,
CPB,0000016732,2023,12728219798,
CPB,0000016732,2024,14648924712,
STZ,0000016918,2018,41241035679,
STZ,0000016918,2019,32368734029,
STZ,0000016918,2020,33241906757,
CI,0001739940,2019,76178864190,
STZ,0000016918,2023,40994070350,
STZ,0000016918,2024,45473280265,
CAT,0000018230,2009,35601653000,
CAT,0000018230,2010,59830008000,
CAT,0000018230,2011,58663500000,
CAT,0000018230,2012,58694550000,
CAT,0000018230,2013,57918618000,
CAT,0000018230,2014,55485486000,
CAT,0000018230,2015,39573108000,
CAT,0000018230,2016,54392010000,
CAT,0000018230,2017,94169808000,
CAT,0000018230,2018,73128785000,
CAT,0000018230,2019,81238768000,
CAT,0000018230,2020,99255506000,
CAT,0000018230,2021,110791966000,
CAT,0000018230,2022,123684828000,
CAT,0000018230,2023,147657598000,
CAT,0000018230,2024,173363004000,
RJF,0000720005,2019,11366440470,
LUMN,0000018926,2009,10833643793,
LUMN,0000018926,2010,14079449160,
LUMN,0000018926,2011,23008720800,
LUMN,0000018926,2013,18588838450,
LUMN,0000018926,2014,22501902860,
LUMN,0000018926,2015,13682008000,
JPM,0000019617,2014,232472184000,
JPM,0000019617,2015,241900905000,
UAL,0000100517,2012,7773213573,
UAL,0000100517,2013,13705186886,
UAL,0000100517,2014,25052038521,
CI,0001739940,2020,73856226780,
MDT,0001613103,2016,110732276441,
JPM,0000019617,2017,366301582000,
JPM,0000019617,2018,319783596000,
MDT,0001613103,2013,47254748000,
LUMN,0000018926,2016,12996840100,
LUMN,0000018926,2017,17833738920,
LUMN,0000018926,2018,16364530050,
KKR,0001404912,2014,6906795548,
AMP,0000820027,2014,20440566331,
LUMN,0000018926,2019,14399666180,
LUMN,0000018926,2020,10694979750,
LUMN,0000018926,2021,12845075600,
LUMN,0000018926,2022,5228811360,
LUMN,0000018926,2023,1845529380,
LUMN,0000018926,2024,5388418080,
CLX,0000021076,2009,7769189800,
CLX,0000021076,2010,8625602004,
CLX,0000021076,2011,8839149308,
CLX,0000021076,2012,9388068462,
CLX,0000021076,2013,10838704981,
CLX,0000021076,2014,11771975239,
CLX,0000021076,2015,13378460526,
CLX,0000021076,2016,17901474847,
CLX,0000021076,2017,17189848277,
AMP,0000820027,2016,13543009941,
AMP,0000820027,2017,19150754813,
CLX,0000021076,2018,17309669237,
CLX,0000021076,2019,19243833221,
CLX,0000021076,2020,27684188198,
CLX,0000021076,2021,22089389380,
CLX,0000021076,2022,17361987569,
CLX,0000021076,2023,19692336299,
CLX,0000021076,2024,16949820601,
KO,0000021344,2009,131898000000,
CL,0000021665,2009,40595656147,
CL,0000021665,2010,79542264066,
CL,0000021665,2011,88697739898,
CL,0000021665,2012,97821075789,
CL,0000021665,2013,59989716156,
CL,0000021665,2014,62735413313,
CL,0000021665,2015,59474240069,
CL,0000021665,2016,57790650539,
CL,0000021665,2017,65996199353,
CL,0000021665,2018,51360569380,
CL,0000021665,2019,58837670466,
CL,0000021665,2020,72674401822,
CL,0000021665,2021,71726587437,
CL,0000021665,2022,65412451227,
CI,0001739940,2022,98963305840,
CL,0000021665,2023,65474811817,
CL,0000021665,2024,73871165795,
CAG,0000023217,2013,13949423798,
CAG,0000023217,2014,12172162494,
COTY,0001024305,2022,6721992000,
CAG,0000023217,2015,18869568374,
CAG,0000023217,2016,20597928344,
CAG,0000023217,2018,15068739031,
CAG,0000023217,2019,13961648287,
CAG,0000023217,2020,15903633846,
CAG,0000023217,2021,17123626428,
CAG,0000023217,2022,16371130823,
CAG,0000023217,2023,16262988900,
CAG,0000023217,2024,13781976175,
TAP,0000024545,2009,8233460000,
TAP,0000024545,2010,0,
TAP,0000024545,2014,13778748000,
TAP,0000024545,2015,17403376000,
TAP,0000024545,2016,20629720000,
TAP,0000024545,2017,17677878000,
TAP,0000024545,2018,12130560000,
TAP,0000024545,2019,11674740000,
TAP,0000024545,2020,9797192000,
TAP,0000024545,2021,10062585000,
TAP,0000024545,2022,11174688000,
GLW,0000024741,2010,28184626661,
GLW,0000024741,2021,27561356178,
CMI,0000026172,2011,20849155640,
CMI,0000026172,2012,23048579119,
CMI,0000026172,2013,22086547406,
CMI,0000026172,2014,23704985245,
CMI,0000026172,2015,25374158897,
CMI,0000026172,2016,17257758903,
CMI,0000026172,2017,24695291764,
CMI,0000026172,2018,30537095290,
CMI,0000026172,2019,23083186205,
CMI,0000026172,2020,33533037326,
CMI,0000026172,2021,31068967973,
CMI,0000026172,2022,34284035000,
CMI,0000026172,2023,35278781382,
CMI,0000026172,2024,33946343487,
TGT,0000027419,2009,23484628877,
TGT,0000027419,2010,38177921157,
TGT,0000027419,2011,38264477148,
TGT,0000027419,2012,33498111096,
TGT,0000027419,2021,90743909461,
TGT,0000027419,2022,102582227470,
TGT,0000027419,2023,77573064039,
TGT,0000027419,2024,67169159911,
DAL,0000027904,2010,10508400000,
DAL,0000027904,2011,9742462996,
DAL,0000027904,2012,8920232086,
CI,0001739940,2023,87590322800,
HIG,0000874766,2009,8054938000,
CI,0001739940,2024,75604094460,
DLX,0000027996,2018,1716230680,
DLX,0000027996,2019,2102929920,
DLX,0000027996,2020,1225611600,
DLX,0000027996,2021,1370422690,
DLX,0000027996,2022,733536000,
DLX,0000027996,2023,937365000,
DLX,0000027996,2024,1000737000,
DDS,0000028917,2010,1221863040,
DDS,0000028917,2011,2690933620,
DAL,0000027904,2016,34480146824,
DAL,0000027904,2017,34521604939,
DDS,0000028917,2015,4839700800,
DDS,0000028917,2016,2746342050,
DDS,0000028917,2017,1874932200,
DDS,0000028917,2018,1877732160,
DDS,0000028917,2019,1791940320,
DDS,0000028917,2020,1540102080,
DDS,0000028917,2021,1993024,
DDS,0000028917,2022,5169004,
DDS,0000028917,2023,6662478,
DDS,0000028917,2024,6467397,
COTY,0001024305,2023,10480912000,
RTX,0000101829,2009,95903883,
DOV,0000029905,2009,7745128,
ETR,0000065984,2013,11504776857,
VFC,0000103379,2010,8077304331,
DG,0000029534,2016,21519251640,
DOV,0000029905,2010,8028515765,
DOV,0000029905,2011,0,
DOV,0000029905,2012,12053382835,
DOV,0000029905,2013,12424954809,
DOV,0000029905,2014,14050278041,
DOV,0000029905,2015,11757190307,
DOV,0000029905,2016,9060290787,
DOV,0000029905,2017,12407524360,
DOV,0000029905,2018,16220737661,
DOV,0000029905,2019,12698247718,
DOV,0000029905,2020,16808440510,
DOV,0000029905,2021,17143101137,
DOV,0000029905,2022,24444626262,
DOV,0000029905,2023,21212655156,
DOV,0000029905,2024,21230718639,
FLS,0000030625,2021,5105519183,
FLS,0000030625,2022,4240671447,
FLS,0000030625,2023,4558970357,
FLS,0000030625,2024,5507593245,
WEN,0000030697,2010,2186496760,
WEN,0000030697,2011,2036368523,
WEN,0000030697,2012,1977047362,
WEN,0000030697,2013,2157239359,
WEN,0000030697,2014,3625001365,
WEN,0000030697,2016,2932832550,
WEN,0000030697,2017,3949207040,
WEN,0000030697,2018,3614171790,
WEN,0000030697,2019,4983540240,
WEN,0000030697,2021,4915954560,
WEN,0000030697,2022,5147998650,
WEN,0000030697,2023,4001133560,
WEN,0000030697,2024,3363261000,
ECL,0000031462,2009,10547628000,
ECL,0000031462,2010,11722650000,
ECL,0000031462,2011,16880520000,
ECL,0000031462,2012,21188930000,
ECL,0000031462,2013,31395697000,
ECL,0000031462,2014,31345548000,
ECL,0000031462,2015,33856480000,
ECL,0000031462,2016,34204796000,
BMY,0000014272,2015,100109394003,
ECL,0000031462,2017,38818274000,
ECL,0000031462,2018,42392595000,
ECL,0000031462,2019,55658316000,
ECL,0000031462,2020,61814052000,
ECL,0000031462,2021,67303871000,
ECL,0000031462,2022,41411820000,
ECL,0000031462,2023,56609090000,
ECL,0000031462,2024,66406288000,
RVTY,0000031791,2010,2409503570,
RVTY,0000031791,2011,2987761300,
RVTY,0000031791,2012,3569567080,
RVTY,0000031791,2013,4637938680,
RVTY,0000031791,2014,4957037670,
RVTY,0000031791,2016,6025607170,
RVTY,0000031791,2017,8069596320,
RVTY,0000031791,2018,8529801690,
RVTY,0000031791,2019,10786137000,
RVTY,0000031791,2021,16084915000,
RVTY,0000031791,2022,25382015460,
RVTY,0000031791,2023,13491696060,
RVTY,0000031791,2024,13511145540,
EMR,0000032604,2009,30135064109,
EMR,0000032604,2010,39636697844,
EMR,0000032604,2011,30523040596,
EMR,0000032604,2012,34952948557,
EMR,0000032604,2013,45720918757,
EMR,0000032604,2014,43593554793,
EMR,0000032604,2015,28914058373,
EMR,0000032604,2016,35038836670,
EMR,0000032604,2017,40324428000,
EMR,0000032604,2018,48184136000,
EMR,0000032604,2019,40851460000,
WFC,0000072971,2013,183584803725,
XEL,0000072903,2020,35831017728,
EMR,0000032604,2020,39210860000,
EMR,0000032604,2021,56124360000,
EMR,0000032604,2022,43302308000,
EMR,0000032604,2023,55238040000,
EMR,0000032604,2024,62362774000,
XOM,0000034088,2012,389648100000,
XOM,0000034088,2013,438702000000,
XOM,0000034088,2014,388382450000,
XOM,0000034088,2015,323960200000,
XOM,0000034088,2016,374398480000,
XOM,0000034088,2017,354549960000,
XOM,0000034088,2018,288921030000,
XOM,0000034088,2019,295448520000,
XOM,0000034088,2020,174484260000,
XOM,0000034088,2021,259384410000,
XOM,0000034088,2022,450244600000,
XOM,0000034088,2023,397020580000,
XOM,0000034088,2024,468252210000,
COTY,0001024305,2024,8695356000,
FRT,0000034903,2013,6764191205,
FRT,0000034903,2014,9156127799,
FRT,0000034903,2015,10152984571,
WMB,0000107263,2019,33023459042,
KKR,0001404912,2015,10508586612,
F,0000037996,2019,36939600000,
F,0000037996,2020,34922670000,
F,0000037996,2021,82893070000,
F,0000037996,2022,46682820000,
GIS,0000040704,2014,33265334300,
F,0000037996,2023,48735620000,
F,0000037996,2024,39382200000,
GD,0000040533,2009,26293488785,
GD,0000040533,2019,51072782754,
GD,0000040533,2020,42633631554,
GD,0000040533,2021,57875637987,
