index,id,cik,company_name,entry_date,entry_year,founded_year,age_at_entry,episodes,re_entry,spac_shell,sic,sector,sector_basis,sub_industry,provisional_class,adjudicated_class,adjudication_source_url,final_class,coarse_class
S&P500,KDP,0001418135,Keurig Dr Pepper,2008-10-07,2008,1981.0,27.0,2,True,False,2080.0,Consumer Staples,index_list_gics,Soft Drinks & Non-alcoholic Beverages,re_entry,,,re_entry,re_entry
S&P500,SEDG,0001419612,"SOLAREDGE TECHNOLOGIES, INC.",2021-12-20,2021,2006.0,15.0,1,False,False,3674.0,Information Technology,sic4,,established,,,established,established
S&P500,BNL,0001424182,"Broadstone Net Lease, Inc.",1996-01-02,1996,2007.0,-11.0,1,False,False,6798.0,Real Estate,sic4,,founding_member,,,founding_member,founding_member
S&P500,LO,0001424847,"LORILLARD, LLC",2008-06-11,2008,1760.0,248.0,1,False,False,2111.0,Consumer Staples,sic2,,established,,,established,established
S&P500,SNI,0001430602,"Scripps Networks Interactive, Inc.",2008-07-01,2008,2008.0,0.0,1,False,False,4841.0,Communication Services,sic3,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Scripps_Networks_Interactive,spin_off,corporate_action
S&P500,AR,0001433270,ANTERO RESOURCES Corp,1996-01-02,1996,2002.0,-6.0,1,False,False,1311.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,SB,0001434754,"SAFE BULKERS, INC.",1996-01-02,1996,2007.0,-11.0,1,False,False,4412.0,,,,founding_member,,,founding_member,founding_member
S&P500,WBD,0001437107,Warner Bros. Discovery,2022-04-11,2022,1923.0,99.0,1,False,False,4841.0,Communication Services,index_list_gics,Broadcasting,established,merger,https://en.wikipedia.org/wiki/Warner_Bros._Discovery,merger,corporate_action
S&P500,CCB,0001437958,COASTAL FINANCIAL CORP,1996-01-02,1996,1997.0,-1.0,1,False,False,6022.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,GNT,0001438893,"GAMCO Natural Resources, Gold & Income Trust",1996-03-13,1996,2008.0,-12.0,1,False,False,,,,,founding_member,,,founding_member,founding_member
S&P500,VRSK,0001442145,Verisk Analytics,2015-10-08,2015,1971.0,44.0,1,False,False,7374.0,Industrials,index_list_gics,Research & Consulting Services,established,,,established,established
S&P500,EC,0001444406,ECOPETROL S.A.,1996-01-02,1996,1951.0,45.0,1,False,False,1311.0,,,,founding_member,,,founding_member,founding_member
S&P500,RIG,0001451505,Transocean Ltd.,1999-12-31,1999,1953.0,46.0,2,True,False,1381.0,Energy,sic3,,re_entry,,,re_entry,re_entry
S&P500,MJN,0001452575,Mead Johnson Nutrition Co,2009-12-21,2009,1905.0,104.0,1,False,False,2000.0,Consumer Staples,sic2,,established,,,established,established
S&P500,CFN,0001457543,CAREFUSION Corp,2009-09-01,2009,2009.0,0.0,1,False,False,3841.0,Health Care,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/CareFusion,spin_off,corporate_action
S&P500,ENPH,0001463101,"Enphase Energy, Inc.",2021-01-07,2021,2006.0,15.0,1,False,False,3674.0,Information Technology,sic4,,established,,,established,established
S&P500,TT,0001466258,Trane Technologies,2002-05-13,2002,1871.0,131.0,2,True,False,3822.0,Industrials,index_list_gics,Building Products,re_entry,,,re_entry,re_entry
S&P500,ACN,0001467373,Accenture,2011-07-06,2011,1989.0,22.0,1,False,False,7389.0,Information Technology,index_list_gics,IT Consulting & Other Services,established,,,established,established
S&P500,GM,0001467858,General Motors,2013-06-07,2013,1908.0,105.0,1,False,False,3711.0,Consumer Discretionary,index_list_gics,Automobile Manufacturers,established,,,established,established
S&P500,H,0001468174,Hyatt Hotels Corp,1996-01-02,1996,1957.0,39.0,2,True,False,7011.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,GNRC,0001474735,Generac,2021-03-22,2021,1959.0,62.0,1,False,False,3621.0,Industrials,index_list_gics,Electrical Components & Equipment,established,,,established,established
S&P500,IQV,0001478242,IQVIA,2017-08-29,2017,1982.0,35.0,1,False,False,8731.0,Health Care,index_list_gics,Life Sciences Tools & Services,established,,,established,established
S&P500,OM,0001484612,"Outset Medical, Inc.",1996-01-02,1996,2003.0,-7.0,1,False,False,3845.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,LYB,0001489393,LyondellBasell,2012-09-05,2012,2007.0,5.0,1,False,False,2860.0,Materials,index_list_gics,Specialty Chemicals,genuinely_new_provisional,merger,https://en.wikipedia.org/wiki/LyondellBasell,merger,corporate_action
S&P500,CCE,0001491675,"COCA-COLA EUROPEAN PARTNERS US, LLC",1998-10-08,1998,1986.0,12.0,1,False,False,2086.0,Consumer Staples,sic2,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Coca-Cola_Enterprises,spin_off,corporate_action
S&P500,NLSN,0001492633,Nielsen Holdings plc,2013-07-09,2013,1923.0,90.0,1,False,False,7389.0,Industrials,sic4,,established,,,established,established
S&P500,GGP,0001496048,Brookfield Property REIT Inc.,2007-07-02,2007,1954.0,53.0,2,True,False,6798.0,Real Estate,sic4,,re_entry,,,re_entry,re_entry
S&P500,HII,0001501585,Huntington Ingalls Industries,2018-01-03,2018,2011.0,7.0,1,False,False,3730.0,Industrials,index_list_gics,Aerospace & Defense,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Huntington_Ingalls_Industries,spin_off,corporate_action
S&P500,KMI,0001506307,Kinder Morgan,2000-12-12,2000,1997.0,3.0,2,True,False,4922.0,Energy,index_list_gics,Oil & Gas Storage & Transportation,re_entry,,,re_entry,re_entry
S&P500,MPC,0001510295,Marathon Petroleum,2011-07-01,2011,1887.0,124.0,1,False,False,2911.0,Energy,index_list_gics,Oil & Gas Refining & Marketing,established,spin_off,https://en.wikipedia.org/wiki/Marathon_Petroleum,spin_off,corporate_action
S&P500,XYZ,0001512673,"Block, Inc.",2025-07-23,2025,2009.0,16.0,1,False,False,7372.0,Financials,index_list_gics,Transaction & Payment Processing Services,established,,,established,established
S&P500,CHRS,0001512762,"Coherus Oncology, Inc.",1996-01-02,1996,2010.0,-14.0,1,False,False,2836.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,NCLH,0001513761,Norwegian Cruise Line Holdings,2017-10-13,2017,1966.0,51.0,1,False,False,4400.0,Consumer Discretionary,index_list_gics,"Hotels, Resorts & Cruise Lines",established,ipo_established,https://en.wikipedia.org/wiki/Norwegian_Cruise_Line,ipo_established,corporate_action
S&P500,WPX,0001518832,"WPX ENERGY, INC.",2012-01-03,2012,2011.0,1.0,1,False,False,1311.0,Energy,sic3,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/WPX_Energy,spin_off,corporate_action
S&P500,FBHS,0001519751,"Fortune Brands Innovations, Inc.",2016-06-24,2016,2011.0,5.0,1,False,False,2430.0,Industrials,sic2,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Fortune_Brands_Home_%26_Security,spin_off,corporate_action
S&P500,APTV,0001521332,Aptiv,2012-12-24,2012,1994.0,18.0,1,False,False,3714.0,Consumer Discretionary,index_list_gics,Automotive Parts & Equipment,established,,,established,established
S&P500,XYL,0001524472,Xylem Inc.,2011-11-01,2011,2011.0,0.0,1,False,False,3561.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Xylem_Inc.,spin_off,corporate_action
S&P500,TRIP,0001526520,"TripAdvisor, Inc.",2011-12-21,2011,2000.0,11.0,1,False,False,7370.0,Consumer Discretionary,company_override,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Tripadvisor,spin_off,corporate_action
S&P500,CG,0001527166,Carlyle Group Inc.,1996-01-02,1996,1987.0,9.0,1,False,False,6282.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,CPRI,0001530721,Capri Holdings Ltd,2016-01-04,2016,1981.0,35.0,1,False,False,3100.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,PSX,0001534701,Phillips 66,2012-05-01,2012,1917.0,95.0,1,False,False,2911.0,Energy,index_list_gics,Oil & Gas Refining & Marketing,established,spin_off,https://en.wikipedia.org/wiki/Phillips_66,spin_off,corporate_action
S&P500,CRWD,0001535527,CrowdStrike,2024-06-24,2024,2011.0,13.0,1,False,False,7372.0,Information Technology,index_list_gics,Systems Software,established,,,established,established
S&P500,FANG,0001539838,Diamondback Energy,2018-12-03,2018,2007.0,11.0,1,False,False,1311.0,Energy,index_list_gics,Oil & Gas Exploration & Production,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Diamondback_Energy,genuinely_new,genuinely_new_verified
S&P500,UBER,0001543151,Uber,2023-10-18,2023,2009.0,14.0,1,False,False,7389.0,Industrials,index_list_gics,Passenger Ground Transportation,established,,,established,established
S&P500,KRFT,0001545158,"Kraft Foods Group, Inc.",2012-10-02,2012,1903.0,109.0,1,False,False,2000.0,Consumer Staples,sic2,,established,,,established,established
S&P500,ABBV,0001551152,AbbVie,2013-01-02,2013,2013.0,0.0,1,False,False,2834.0,Health Care,index_list_gics,Biotechnology,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/AbbVie,spin_off,corporate_action
S&P500,ETN,0001551182,Eaton Corporation,1996-01-02,1996,1911.0,85.0,1,False,False,3590.0,Industrials,index_list_gics,Electrical Components & Equipment,founding_member,,,founding_member,founding_member
S&P500,SUN,0001552275,Sunoco LP,1996-01-02,1996,1886.0,110.0,1,False,False,2911.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,ZTS,0001555280,Zoetis,2013-06-24,2013,1952.0,61.0,1,False,False,2834.0,Health Care,index_list_gics,Pharmaceuticals,established,,,established,established
S&P500,ABNB,0001559720,Airbnb,2023-09-18,2023,2008.0,15.0,1,False,False,7340.0,Consumer Discretionary,index_list_gics,"Hotels, Resorts & Cruise Lines",established,,,established,established
S&P500,DDOG,0001561550,Datadog,2025-07-09,2025,2010.0,15.0,1,False,False,7372.0,Information Technology,index_list_gics,Application Software,established,,,established,established
S&P500,AMH,0001562401,American Homes 4 Rent,1996-01-02,1996,2012.0,-16.0,1,False,False,6798.0,Real Estate,sic4,,founding_member,,,founding_member,founding_member
S&P500,NWSA,0001564708,News Corp (Class B),2013-07-01,2013,2013.0,0.0,2,True,False,2711.0,Communication Services,index_list_gics,Publishing,re_entry,,,re_entry,re_entry
S&P500,MNK,0001567892,Keenova Therapeutics plc,2014-08-19,2014,1867.0,147.0,1,False,False,2834.0,Health Care,sic4,,established,,,established,established
S&P500,PD,0001568100,"PagerDuty, Inc.",1996-01-02,1996,2009.0,-13.0,1,False,False,7372.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,ICE,0001571949,Intercontinental Exchange,2007-09-26,2007,2000.0,7.0,1,False,False,6200.0,Financials,index_list_gics,Financial Exchanges & Data,genuinely_new_provisional,genuinely_new,https://www.ice.com/about/history,genuinely_new,genuinely_new_verified
S&P500,DELL,0001571996,Dell Technologies,1996-09-06,1996,2013.0,-17.0,2,True,False,3571.0,Information Technology,index_list_gics,"Technology Hardware, Storage & Peripherals",founding_member,,,founding_member,founding_member
S&P500,ASC,0001577437,Ardmore Shipping Corp,1996-01-02,1996,2010.0,-14.0,1,False,False,4412.0,,,,founding_member,,,founding_member,founding_member
S&P500,MMI,0001578732,"Marcus & Millichap, Inc.",2011-01-04,2011,1971.0,40.0,1,False,False,6531.0,Real Estate,sic4,,established,,,established,established
S&P500,ALLE,0001579241,Allegion,2013-12-02,2013,1908.0,105.0,1,False,False,7381.0,Industrials,index_list_gics,Building Products,established,,,established,established
S&P500,S,0001583708,"SentinelOne, Inc.",1996-01-02,1996,2013.0,-17.0,1,False,False,7372.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,GP,0001584547,GREENPOWER MOTOR Co INC.,1996-01-02,1996,2010.0,-14.0,1,False,False,3713.0,,,,founding_member,,,founding_member,founding_member
S&P500,PRGO,0001585364,PERRIGO Co plc,2011-12-19,2011,1887.0,124.0,1,False,False,2834.0,Health Care,sic4,,established,,,established,established
S&P500,HLT,0001585689,Hilton Worldwide,1996-01-02,1996,1919.0,77.0,2,True,False,7011.0,Consumer Discretionary,index_list_gics,"Hotels, Resorts & Cruise Lines",founding_member,,,founding_member,founding_member
S&P500,CZR,0001590895,"Caesars Entertainment, Inc.",2021-03-22,2021,1937.0,84.0,1,False,False,7011.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,PAYC,0001590955,"Paycom Software, Inc.",2020-01-28,2020,1998.0,22.0,1,False,False,7372.0,Information Technology,sic4,,established,,,established,established
S&P500,ENDP,0001593034,Endo International plc,2015-01-27,2015,,,1,False,False,2834.0,Health Care,sic4,,unknown_age,,,unknown_age,unknown_age
S&P500,NAVI,0001593538,NAVIENT CORP,2014-05-01,2014,2014.0,0.0,1,False,False,6211.0,Financials,sic2,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Navient,spin_off,corporate_action
S&P500,WB,0001595761,WEIBO Corp,1996-01-02,1996,2009.0,-13.0,1,False,False,7370.0,,,,founding_member,,,founding_member,founding_member
S&P500,ANET,0001596532,Arista Networks,2018-08-28,2018,2004.0,14.0,1,False,False,3576.0,Information Technology,index_list_gics,Communications Equipment,established,,,established,established
S&P500,CTLT,0001596783,"Catalent, Inc.",2020-09-21,2020,1933.0,87.0,1,False,False,2834.0,Health Care,sic4,,established,,,established,established
S&P500,INFO,0001598014,IHS Markit Ltd.,2017-06-02,2017,1959.0,58.0,1,False,False,7370.0,Information Technology,sic4,,established,,,established,established
S&P500,KEYS,0001601046,Keysight Technologies,2018-11-06,2018,1939.0,79.0,1,False,False,3823.0,Information Technology,index_list_gics,Electronic Equipment & Instruments,established,spin_off,https://en.wikipedia.org/wiki/Keysight,spin_off,corporate_action
S&P500,SYF,0001601712,Synchrony Financial,2015-11-18,2015,2003.0,12.0,1,False,False,6199.0,Financials,index_list_gics,Consumer Finance,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Synchrony_Financial,spin_off,corporate_action
S&P500,QRVO,0001604778,"Qorvo, Inc.",2015-06-12,2015,2015.0,0.0,1,False,False,3674.0,Information Technology,sic4,,very_new_adjudicate,merger,https://en.wikipedia.org/wiki/Qorvo,merger,corporate_action
S&P500,GDDY,0001609711,GoDaddy,2024-06-24,2024,1997.0,27.0,1,False,False,7373.0,Information Technology,index_list_gics,Internet Services & Infrastructure,established,,,established,established
S&P500,ASND,0001612042,Ascendis Pharma A/S,1998-06-12,1998,2007.0,-9.0,1,False,False,2834.0,,,,historical_unmatched,,,historical_unmatched,historical_no_ch_number
S&P500,MDT,0001613103,Medtronic,1996-01-02,1996,1949.0,47.0,1,False,False,3845.0,Health Care,index_list_gics,Health Care Equipment,founding_member,,,founding_member,founding_member
S&P500,BXLT,0001620546,Baxalta Inc,2015-07-01,2015,2015.0,0.0,1,False,False,2834.0,Health Care,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Baxalta,spin_off,corporate_action
S&P500,AM,0001623925,Antero Midstream Corp,1996-01-02,1996,2013.0,-17.0,1,False,False,4922.0,Energy,sic4,,founding_member,,,founding_member,founding_member
S&P500,CPGX,0001629995,"Columbia Pipeline Group, Inc.",2015-07-02,2015,2014.0,1.0,1,False,False,4922.0,Energy,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Columbia_Pipeline_Group,spin_off,corporate_action
S&P500,PYPL,0001633917,PayPal,2015-07-20,2015,1998.0,17.0,1,False,False,7389.0,Financials,index_list_gics,Transaction & Payment Processing Services,established,,,established,established
S&P500,LITE,0001633978,Lumentum,2026-03-23,2026,2015.0,11.0,1,False,False,3669.0,Information Technology,index_list_gics,Communications Equipment,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Lumentum,spin_off,corporate_action
S&P500,ACV,0001636289,Virtus Diversified Income & Convertible Fund,1996-01-02,1996,2015.0,-19.0,1,False,False,,,,,founding_member,,,founding_member,founding_member
S&P500,KHC,0001637459,Kraft Heinz,2015-07-06,2015,1869.0,146.0,1,False,False,2030.0,Consumer Staples,index_list_gics,Packaged Foods & Meats,established,merger,https://en.wikipedia.org/wiki/Kraft_Heinz,merger,corporate_action
S&P500,HPE,0001645590,Hewlett Packard Enterprise,2015-11-02,2015,2015.0,0.0,1,False,False,3570.0,Information Technology,index_list_gics,"Technology Hardware, Storage & Peripherals",very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Hewlett_Packard_Enterprise,spin_off,corporate_action
S&P500,CSRA,0001646383,CSRA Inc.,2015-11-30,2015,2015.0,0.0,1,False,False,7373.0,Information Technology,sic4,,very_new_adjudicate,merger,https://en.wikipedia.org/wiki/CSRA_Inc.,merger,corporate_action
S&P500,CCEP,0001650107,COCA-COLA EUROPACIFIC PARTNERS plc,2016-01-04,2016,2016.0,0.0,1,False,False,2086.0,,,,very_new_adjudicate,merger,https://en.wikipedia.org/wiki/Coca-Cola_Europacific_Partners,merger,corporate_action
S&P500,FCPT,0001650132,"Four Corners Property Trust, Inc.",2015-11-10,2015,2015.0,0.0,1,False,False,6798.0,Real Estate,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Four_Corners_Property_Trust,spin_off,corporate_action
S&P500,GOOGL,0001652044,Alphabet Inc. (Class C),2006-04-03,2006,1998.0,8.0,2,True,False,7370.0,Communication Services,index_list_gics,Interactive Media & Services,re_entry,,,re_entry,re_entry
S&P500,FTV,0001659166,Fortive,2016-07-05,2016,2015.0,1.0,1,False,False,3823.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Fortive,spin_off,corporate_action
S&P500,DD,0001666700,DuPont,1996-01-02,1996,1802.0,194.0,3,True,False,2821.0,Materials,index_list_gics,Specialty Chemicals,founding_member,,,founding_member,founding_member
S&P500,BUD,0001668717,Anheuser-Busch InBev SA/NV,1996-01-02,1996,1852.0,144.0,1,False,False,2082.0,,,,founding_member,,,founding_member,founding_member
S&P500,TTD,0001671933,Trade Desk (The),2025-07-18,2025,2009.0,16.0,1,False,False,7370.0,Communication Services,index_list_gics,Advertising,established,,,established,established
S&P500,VRT,0001674101,Vertiv,2026-03-23,2026,2016.0,10.0,1,False,False,3679.0,Industrials,index_list_gics,Electrical Components & Equipment,genuinely_new_provisional,ipo_established,https://en.wikipedia.org/wiki/Vertiv,ipo_established,corporate_action
S&P500,ASH,0001674862,ASHLAND INC.,1996-01-02,1996,1924.0,72.0,1,False,False,5160.0,Industrials,sic2,,founding_member,,,founding_member,founding_member
S&P500,EVHC,0001678531,Envision Healthcare Corp,2016-12-02,2016,1972.0,44.0,1,False,False,8011.0,Health Care,sic4,,established,,,established,established
S&P500,LW,0001679273,"Lamb Weston Holdings, Inc.",2018-12-03,2018,1950.0,68.0,1,False,False,2030.0,Consumer Staples,sic2,,established,,,established,established
S&P500,COIN,0001679788,Coinbase,2025-05-19,2025,2012.0,13.0,1,False,False,6199.0,Financials,index_list_gics,Financial Exchanges & Data,established,,,established,established
S&P500,FTI,0001681459,TechnipFMC plc,2009-06-05,2009,1883.0,126.0,1,False,False,3533.0,Industrials,sic2,,established,,,established,established
S&P500,MRNA,0001682852,Moderna,2021-07-21,2021,2010.0,11.0,1,False,False,2836.0,Health Care,index_list_gics,Biotechnology,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Moderna,genuinely_new,genuinely_new_verified
S&P500,BHF,0001685040,"Brighthouse Financial, Inc.",2017-08-07,2017,2017.0,0.0,1,False,False,6311.0,Financials,sic2,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Brighthouse_Financial,spin_off,corporate_action
S&P500,INVH,0001687229,Invitation Homes,2022-09-19,2022,2012.0,10.0,1,False,False,6510.0,Real Estate,index_list_gics,Single-Family Residential REITs,genuinely_new_provisional,ipo_established,https://en.wikipedia.org/wiki/Invitation_Homes,ipo_established,corporate_action
S&P500,DXC,0001688568,DXC Technology Co,1996-01-02,1996,1959.0,37.0,2,True,False,7374.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,CVNA,0001690820,Carvana,2025-12-22,2025,2012.0,13.0,1,False,False,5500.0,Consumer Discretionary,index_list_gics,Automotive Retail,established,,,established,established
S&P500,VST,0001692819,Vistra Corp.,2024-05-08,2024,2016.0,8.0,1,False,False,4911.0,Utilities,index_list_gics,Electric Utilities,genuinely_new_provisional,reincorporation_rename,https://en.wikipedia.org/wiki/Vistra_Corp.,reincorporation_rename,corporate_action
S&P500,IR,0001699150,Ingersoll Rand,1996-01-02,1996,1859.0,137.0,2,True,False,3560.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,founding_member,,,founding_member,founding_member
S&P500,BKR,0001701605,Baker Hughes,2019-10-18,2019,2016.0,3.0,1,False,False,3533.0,Energy,index_list_gics,Oil & Gas Equipment & Services,very_new_adjudicate,merger,https://en.wikipedia.org/wiki/Baker_Hughes,merger,corporate_action
S&P500,ADT,0001703056,ADT Inc.,2012-10-02,2012,1874.0,138.0,1,False,False,7381.0,Industrials,sic4,,established,,,established,established
S&P500,VICI,0001705696,Vici Properties,2022-06-08,2022,2016.0,6.0,1,False,False,6798.0,Real Estate,index_list_gics,Hotel & Resort REITs,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Vici_Properties,spin_off,corporate_action
S&P500,LIN,0001707925,Linde plc,2018-11-06,2018,1879.0,139.0,1,False,False,2810.0,Materials,index_list_gics,Industrial Gases,established,,,established,established
S&P500,GFS.A,0001709048,GLOBALFOUNDRIES Inc.,1996-01-02,1996,2009.0,-13.0,1,False,False,3674.0,,,,founding_member,,,founding_member,founding_member
S&P500,EVRG,0001711269,Evergy,2018-06-05,2018,1909.0,109.0,1,False,False,4931.0,Utilities,index_list_gics,Electric Utilities,established,,,established,established
S&P500,CDAY,0001725057,"Dayforce, Inc.",2021-09-20,2021,1992.0,29.0,2,True,False,7372.0,Information Technology,sic4,,re_entry,,,re_entry,re_entry
S&P500,AVGO,0001730168,Broadcom,2014-05-08,2014,1961.0,53.0,1,False,False,3674.0,Information Technology,index_list_gics,Semiconductors,established,,,established,established
S&P500,WRK,0001732845,WestRock Co,2015-07-02,2015,2015.0,0.0,1,False,False,2650.0,Materials,sic2,,very_new_adjudicate,merger,https://en.wikipedia.org/wiki/WestRock,merger,corporate_action
S&P500,CI,0001739940,Cigna,1996-01-02,1996,1982.0,14.0,1,False,False,6324.0,Health Care,index_list_gics,Health Care Services,founding_member,,,founding_member,founding_member
S&P500,DIS,0001744489,Walt Disney Company (The),1996-01-02,1996,1923.0,73.0,1,False,False,7990.0,Communication Services,index_list_gics,Movies & Entertainment,founding_member,,,founding_member,founding_member
S&P500,BEAM,0001745999,Beam Therapeutics Inc.,1996-01-02,1996,2017.0,-21.0,1,False,False,2836.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,EQ,0001746466,"Equillium, Inc.",2006-05-18,2006,2017.0,-11.0,1,False,False,2834.0,Health Care,sic4,,historical_unmatched,,,historical_unmatched,historical_no_ch_number
S&P500,AMCR,0001748790,Amcor,2019-06-07,2019,1860.0,159.0,1,False,False,3990.0,Materials,index_list_gics,Paper & Plastic Packaging Products & Materials,established,merger,https://en.wikipedia.org/wiki/Amcor,merger,corporate_action
S&P500,APP,0001751008,AppLovin,2025-09-22,2025,2012.0,13.0,1,False,False,7370.0,Information Technology,index_list_gics,Application Software,established,,,established,established
S&P500,DOW,0001751788,Dow Inc.,1996-01-02,1996,1897.0,99.0,2,True,False,2821.0,Materials,index_list_gics,Commodity Chemicals,founding_member,,,founding_member,founding_member
S&P500,FOXA,0001754301,Fox Corporation (Class B),2004-12-20,2004,2018.0,-14.0,2,True,False,4833.0,Communication Services,index_list_gics,Broadcasting,historical_unmatched,,,historical_unmatched,historical_no_ch_number
S&P500,CTVA,0001755672,Corteva,2019-06-03,2019,2019.0,0.0,1,False,False,100.0,Materials,index_list_gics,Fertilizers & Agricultural Chemicals,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Corteva,spin_off,corporate_action
S&P500,STE,0001757898,Steris,2019-12-23,2019,1985.0,34.0,1,False,False,3842.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,XRX,0001770450,Xerox Holdings Corp,1996-01-02,1996,1906.0,90.0,1,False,False,3577.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,ADCT,0001771910,ADC Therapeutics SA,1999-08-02,1999,2011.0,-12.0,1,False,False,2834.0,Health Care,sic4,,historical_unmatched,,,historical_unmatched,historical_no_ch_number
S&P500,UCL,0001775898,uCloudlink Group Inc.,1996-01-02,1996,2014.0,-18.0,1,False,False,4899.0,,,,founding_member,,,founding_member,founding_member
S&P500,SGP,0001778922,"SpyGlass Pharma, Inc.",1996-01-02,1996,2019.0,-23.0,1,False,False,3841.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,OTIS,0001781335,Otis Worldwide,2020-04-03,2020,1853.0,167.0,1,False,False,3600.0,Industrials,index_list_gics,Industrial Machinery & Supplies & Components,established,spin_off,https://en.wikipedia.org/wiki/Otis_Worldwide,spin_off,corporate_action
S&P500,CARR,0001783180,Carrier Global,2020-04-03,2020,1915.0,105.0,1,False,False,3585.0,Industrials,index_list_gics,Building Products,established,spin_off,https://en.wikipedia.org/wiki/Carrier_Global,spin_off,corporate_action
S&P500,HOOD,0001783879,Robinhood Markets,2025-09-22,2025,2013.0,12.0,1,False,False,6211.0,Financials,index_list_gics,Investment Banking & Brokerage,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Robinhood_Markets,genuinely_new,genuinely_new_verified
S&P500,VNT,0001786842,Vontier Corp,2020-10-12,2020,2020.0,0.0,1,False,False,3824.0,Industrials,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Vontier,spin_off,corporate_action
S&P500,LIFE,0001788451,Ethos Technologies Inc.,2008-11-24,2008,,,1,False,False,6411.0,Financials,sic2,,unknown_age,,,unknown_age,unknown_age
S&P500,VTRS,0001792044,Viatris,2020-11-17,2020,1961.0,59.0,1,False,False,2834.0,Health Care,index_list_gics,Pharmaceuticals,established,,,established,established
S&P500,DASH,0001792789,DoorDash,2025-03-24,2025,2012.0,13.0,1,False,False,7389.0,Consumer Discretionary,index_list_gics,Specialized Consumer Services,established,,,established,established
S&P500,TMC.A,0001798562,TMC the metals Co Inc.,1996-01-02,1996,2011.0,-15.0,2,True,False,1000.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,IAC,0001800227,People Inc,2006-12-01,2006,,,1,False,False,7370.0,Communication Services,company_override,,unknown_age,,,unknown_age,unknown_age
S&P500,UPC,0001809616,Universe Pharmaceuticals INC,1998-10-01,1998,1998.0,0.0,1,False,False,2834.0,,,,very_new_adjudicate,ipo_established,https://en.wikipedia.org/wiki/Union_Planters_Corporation,ipo_established,corporate_action
S&P500,MIR,0001809987,"Mirion Technologies, Inc.",1997-08-07,1997,,,2,True,False,3829.0,Industrials,sic4,,unknown_age,,,unknown_age,unknown_age
S&P500,TPL,0001811074,Texas Pacific Land Corporation,2024-11-26,2024,1888.0,136.0,1,False,False,6792.0,Energy,index_list_gics,Oil & Gas Exploration & Production,established,,,established,established
S&P500,ABX,0001814287,"Abacus Global Management, Inc.",1996-01-02,1996,2004.0,-8.0,1,False,False,6282.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,LU,0001816007,Lufax Holding Ltd,1996-10-01,1996,2011.0,-15.0,1,False,False,6199.0,,,,founding_member,,,founding_member,founding_member
